match,home_team,away_team,market_name,player_name,outcome_name,player_team,line,over_price,agency,opposition_team,under_price
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Chris Paul,NA,San Antonio Spurs,18.5,1.61,Betr,Memphis Grizzlies,2.2
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Chris Paul,NA,San Antonio Spurs,19.5,1.8,Betr,Memphis Grizzlies,1.95
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Chris Paul,NA,San Antonio Spurs,20.5,2.05,Betr,Memphis Grizzlies,1.74
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Jaren Jackson Jr.,NA,Memphis Grizzlies,33.5,1.65,Betr,San Antonio Spurs,2.15
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Ja Morant,NA,Memphis Grizzlies,34.5,1.65,Betr,San Antonio Spurs,2.15
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Ja Morant,NA,Memphis Grizzlies,35.5,1.8,Betr,San Antonio Spurs,1.95
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Ja Morant,NA,Memphis Grizzlies,36.5,1.95,Betr,San Antonio Spurs,1.8
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,Ja Morant,NA,Memphis Grizzlies,37.5,2.15,Betr,San Antonio Spurs,1.65
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player PRAs,De'Aaron Fox,NA,San Antonio Spurs,31.5,1.54,Betr,Memphis Grizzlies,2.35
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Javonte Green,NA,New Orleans Pelicans,29.5,1.67,Betr,Houston Rockets,2.15
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Jalen Green,NA,Houston Rockets,29.5,1.67,Betr,Sacramento Kings,2.15
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Javonte Green,NA,New Orleans Pelicans,30.5,1.83,Betr,Houston Rockets,1.91
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Jalen Green,NA,Houston Rockets,30.5,1.83,Betr,Sacramento Kings,1.91
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Javonte Green,NA,New Orleans Pelicans,31.5,2,Betr,Houston Rockets,1.74
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Jalen Green,NA,Houston Rockets,31.5,2,Betr,Sacramento Kings,1.74
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Javonte Green,NA,New Orleans Pelicans,32.5,2.2,Betr,Houston Rockets,1.61
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Jalen Green,NA,Houston Rockets,32.5,2.2,Betr,Sacramento Kings,1.61
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Alperen Sengun,NA,Houston Rockets,33.5,1.51,Betr,Sacramento Kings,2.5
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Alperen Sengun,NA,Houston Rockets,34.5,1.61,Betr,Sacramento Kings,2.25
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,NA,NA,NA,27.5,1.61,Betr,NA,2.25
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Alperen Sengun,NA,Houston Rockets,37.5,2.05,Betr,Sacramento Kings,1.71
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Malik Monk,NA,Sacramento Kings,24.5,1.42,Betr,Houston Rockets,2.7
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,DeMar DeRozan,NA,Sacramento Kings,30.5,2.2,Betr,Houston Rockets,1.61
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,NA,NA,NA,26.5,1.45,Betr,NA,2.55
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Domantas Sabonis,NA,Sacramento Kings,33.5,1.5,Betr,Houston Rockets,2.5
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Domantas Sabonis,NA,Sacramento Kings,34.5,1.61,Betr,Houston Rockets,2.2
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Domantas Sabonis,NA,Sacramento Kings,35.5,1.77,Betr,Houston Rockets,2
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Domantas Sabonis,NA,Sacramento Kings,36.5,1.82,Betr,Houston Rockets,1.83
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Domantas Sabonis,NA,Sacramento Kings,37.5,2.1,Betr,Houston Rockets,1.67
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Javonte Green,NA,New Orleans Pelicans,28.5,1.54,Betr,Houston Rockets,2.4
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Jalen Green,NA,Houston Rockets,28.5,1.54,Betr,Sacramento Kings,2.4
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Zach LaVine,NA,Sacramento Kings,30.5,2,Betr,Houston Rockets,1.74
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Zach LaVine,NA,Sacramento Kings,31.5,2.2,Betr,Houston Rockets,1.61
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Malik Monk,NA,Sacramento Kings,25.5,1.53,Betr,Houston Rockets,2.45
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Malik Monk,NA,Sacramento Kings,26.5,1.65,Betr,Houston Rockets,2.15
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Malik Monk,NA,Sacramento Kings,27.5,1.8,Betr,Houston Rockets,1.95
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Malik Monk,NA,Sacramento Kings,28.5,2,Betr,Houston Rockets,1.77
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,DeMar DeRozan,NA,Sacramento Kings,27.5,1.65,Betr,Houston Rockets,2.15
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,DeMar DeRozan,NA,Sacramento Kings,28.5,1.8,Betr,Houston Rockets,1.95
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,DeMar DeRozan,NA,Sacramento Kings,29.5,2,Betr,Houston Rockets,1.77
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Zach LaVine,NA,Sacramento Kings,27.5,1.54,Betr,Houston Rockets,2.35
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Zach LaVine,NA,Sacramento Kings,28.5,1.67,Betr,Houston Rockets,2.1
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Zach LaVine,NA,Sacramento Kings,29.5,1.83,Betr,Houston Rockets,1.91
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Alperen Sengun,NA,Houston Rockets,35.5,1.74,Betr,Sacramento Kings,2
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,Alperen Sengun,NA,Houston Rockets,36.5,1.87,Betr,Sacramento Kings,1.87
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,NA,NA,NA,28.5,1.77,Betr,NA,2
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,NA,NA,NA,29.5,1.95,Betr,NA,1.8
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,NA,NA,NA,30.5,2.15,Betr,NA,1.65
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Player PRAs,DeMar DeRozan,NA,Sacramento Kings,26.5,1.51,Betr,Houston Rockets,2.45
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Paul George,NA,Philadelphia 76ers,27.5,1.45,Betr,Golden State Warriors,2.35
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Quentin Grimes,NA,Philadelphia 76ers,17.5,1.51,Betr,Golden State Warriors,2.5
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Quentin Grimes,NA,Philadelphia 76ers,18.5,1.65,Betr,Golden State Warriors,2.15
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Quentin Grimes,NA,Philadelphia 76ers,19.5,1.83,Betr,Golden State Warriors,1.91
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Quentin Grimes,NA,Philadelphia 76ers,20.5,2.05,Betr,Golden State Warriors,1.71
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Quentin Grimes,NA,Philadelphia 76ers,21.5,2.35,Betr,Golden State Warriors,1.54
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Guerschon Yabusele,NA,Philadelphia 76ers,16.5,1.69,Betr,Golden State Warriors,2.1
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Guerschon Yabusele,NA,Philadelphia 76ers,17.5,1.91,Betr,Golden State Warriors,1.83
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Guerschon Yabusele,NA,Philadelphia 76ers,18.5,2.2,Betr,Golden State Warriors,1.61
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Paul George,NA,Philadelphia 76ers,30.5,2.05,Betr,Golden State Warriors,1.74
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Guerschon Yabusele,NA,Philadelphia 76ers,14.5,1.37,Betr,Golden State Warriors,3
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Paul George,NA,Philadelphia 76ers,31.5,2.25,Betr,Golden State Warriors,1.61
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Brandin Podziemski,NA,Golden State Warriors,24.5,2.1,Betr,Philadelphia 76ers,1.69
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Brandin Podziemski,NA,Golden State Warriors,25.5,2.4,Betr,Philadelphia 76ers,1.54
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Paul George,NA,Philadelphia 76ers,28.5,1.67,Betr,Golden State Warriors,2.1
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Tyrese Maxey,NA,Philadelphia 76ers,36.5,1.61,Betr,Golden State Warriors,2.2
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Paul George,NA,Philadelphia 76ers,29.5,1.83,Betr,Golden State Warriors,1.91
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Guerschon Yabusele,NA,Philadelphia 76ers,15.5,1.51,Betr,Golden State Warriors,2.5
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Stephen Curry,NA,Golden State Warriors,39.5,2,Betr,Philadelphia 76ers,1.74
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Stephen Curry,NA,Golden State Warriors,40.5,2.15,Betr,Philadelphia 76ers,1.65
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Stephen Curry,NA,Golden State Warriors,41.5,2.35,Betr,Philadelphia 76ers,1.54
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Brandin Podziemski,NA,Golden State Warriors,21.5,1.54,Betr,Philadelphia 76ers,2.4
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Brandin Podziemski,NA,Golden State Warriors,22.5,1.69,Betr,Philadelphia 76ers,2.1
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Brandin Podziemski,NA,Golden State Warriors,23.5,1.87,Betr,Philadelphia 76ers,1.87
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Tyrese Maxey,NA,Philadelphia 76ers,37.5,1.77,Betr,Golden State Warriors,2
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Tyrese Maxey,NA,Philadelphia 76ers,38.5,1.91,Betr,Golden State Warriors,1.83
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Tyrese Maxey,NA,Philadelphia 76ers,39.5,2.1,Betr,Golden State Warriors,1.69
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Tyrese Maxey,NA,Philadelphia 76ers,40.5,2.3,Betr,Golden State Warriors,1.56
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Stephen Curry,NA,Golden State Warriors,37.5,1.71,Betr,Philadelphia 76ers,2.05
Philadelphia 76ers v Golden State Warriors,Philadelphia 76ers,Golden State Warriors,Player PRAs,Stephen Curry,NA,Golden State Warriors,38.5,1.83,Betr,Philadelphia 76ers,1.87
