match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency,prop_id,under_prop_id
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Nikola Joki<c4><87>,NA,NA,Player Points,29.5,2.9,NA,TAB,635885,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Zach LaVine,Sacramento Kings,Denver Nuggets,Player Points,29.5,3.4,NA,TAB,635889,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Jamal Murray,Denver Nuggets,Sacramento Kings,Player Points,29.5,4,NA,TAB,635887,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,DeMar DeRozan,Sacramento Kings,Denver Nuggets,Player Points,29.5,5.5,NA,TAB,635890,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Nikola Joki<c4><87>,NA,NA,Player Points,34.5,4.8,NA,TAB,635894,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Zach LaVine,Sacramento Kings,Denver Nuggets,Player Points,34.5,6.5,NA,TAB,635897,NA
Denver Nuggets v Sacramento Kings,Denver Nuggets,Sacramento Kings,Jamal Murray,Denver Nuggets,Sacramento Kings,Player Points,34.5,8,NA,TAB,635896,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Marcus Smart,Los Angeles Lakers,Portland Trail Blazers,Player Points,4.5,1.02,NA,TAB,637253,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Donovan Clingan,Portland Trail Blazers,Los Angeles Lakers,Player Points,4.5,1.18,NA,TAB,637240,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jarred Vanderbilt,Los Angeles Lakers,Portland Trail Blazers,Player Points,4.5,1.28,NA,TAB,637242,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Kris Murray,Portland Trail Blazers,Los Angeles Lakers,Player Points,4.5,1.3,NA,TAB,637243,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jerami Grant,Portland Trail Blazers,Los Angeles Lakers,Player Points,9.5,1.08,NA,TAB,636952,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Rui Hachimura,Los Angeles Lakers,Portland Trail Blazers,Player Points,9.5,1.08,NA,TAB,636950,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jrue Holiday,Portland Trail Blazers,Los Angeles Lakers,Player Points,9.5,1.09,NA,TAB,636946,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Dalton Knecht,Los Angeles Lakers,Portland Trail Blazers,Player Points,9.5,1.13,NA,TAB,636960,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jake LaRavia,Los Angeles Lakers,Portland Trail Blazers,Player Points,9.5,1.13,NA,TAB,636959,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Toumani Camara,Portland Trail Blazers,Los Angeles Lakers,Player Points,9.5,1.33,NA,TAB,636947,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Marcus Smart,Los Angeles Lakers,Portland Trail Blazers,Player Points,9.5,1.35,NA,TAB,636958,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Donovan Clingan,Portland Trail Blazers,Los Angeles Lakers,Player Points,9.5,2,NA,TAB,636948,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jarred Vanderbilt,Los Angeles Lakers,Portland Trail Blazers,Player Points,9.5,2.3,NA,TAB,636951,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Kris Murray,Portland Trail Blazers,Los Angeles Lakers,Player Points,9.5,2.6,NA,TAB,636953,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,1.13,NA,TAB,636962,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Shaedon Sharpe,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,1.3,NA,TAB,636963,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jrue Holiday,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,1.45,NA,TAB,636964,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Rui Hachimura,Los Angeles Lakers,Portland Trail Blazers,Player Points,14.5,1.45,NA,TAB,636969,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jerami Grant,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,1.48,NA,TAB,636970,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deandre Ayton,Los Angeles Lakers,Portland Trail Blazers,Player Points,14.5,1.5,NA,TAB,636968,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Dalton Knecht,Los Angeles Lakers,Portland Trail Blazers,Player Points,14.5,1.58,NA,TAB,636972,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Toumani Camara,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,2.25,NA,TAB,636965,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Marcus Smart,Los Angeles Lakers,Portland Trail Blazers,Player Points,14.5,2.25,NA,TAB,636971,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Donovan Clingan,Portland Trail Blazers,Los Angeles Lakers,Player Points,14.5,5.5,NA,TAB,636966,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,Player Points,19.5,1.5,NA,TAB,636978,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Shaedon Sharpe,Portland Trail Blazers,Los Angeles Lakers,Player Points,19.5,1.85,1.9,TAB,636979,570040
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Rui Hachimura,Los Angeles Lakers,Portland Trail Blazers,Player Points,19.5,2.25,NA,TAB,636984,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jerami Grant,Portland Trail Blazers,Los Angeles Lakers,Player Points,19.5,2.4,NA,TAB,636985,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deandre Ayton,Los Angeles Lakers,Portland Trail Blazers,Player Points,19.5,2.4,NA,TAB,636983,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jrue Holiday,Portland Trail Blazers,Los Angeles Lakers,Player Points,19.5,2.5,NA,TAB,636980,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Toumani Camara,Portland Trail Blazers,Los Angeles Lakers,Player Points,19.5,5,NA,TAB,636981,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,Player Points,24.5,2.3,NA,TAB,636990,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Shaedon Sharpe,Portland Trail Blazers,Los Angeles Lakers,Player Points,24.5,3.2,NA,TAB,636991,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Jerami Grant,Portland Trail Blazers,Los Angeles Lakers,Player Points,24.5,4.5,NA,TAB,636994,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,Player Points,29.5,4.5,NA,TAB,636998,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Shaedon Sharpe,Portland Trail Blazers,Los Angeles Lakers,Player Points,29.5,6.5,NA,TAB,636999,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Shaedon Sharpe,Portland Trail Blazers,Los Angeles Lakers,Player Points,34.5,9,NA,TAB,637006,NA
Portland Trail Blazers v Los Angeles Lakers,Portland Trail Blazers,Los Angeles Lakers,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,Player Points,34.5,9,NA,TAB,637005,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,John Collins,Los Angeles Clippers,Miami Heat,Player Points,4.5,1.04,NA,TAB,638112,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bradley Beal,Los Angeles Clippers,Miami Heat,Player Points,4.5,1.1,NA,TAB,638106,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Davion Mitchell,Miami Heat,Los Angeles Clippers,Player Points,4.5,1.16,NA,TAB,638111,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Nikola Jovi<c4><87>,NA,NA,Player Points,4.5,1.25,NA,TAB,638110,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Derrick Jones Jr.,Los Angeles Clippers,Miami Heat,Player Points,4.5,1.26,NA,TAB,638108,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Brook Lopez,Los Angeles Clippers,Miami Heat,Player Points,4.5,1.36,NA,TAB,638113,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kris Dunn,Los Angeles Clippers,Miami Heat,Player Points,4.5,1.42,NA,TAB,638115,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Nicolas Batum,Los Angeles Clippers,Miami Heat,Player Points,4.5,2.25,NA,TAB,638121,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bam Adebayo,Miami Heat,Los Angeles Clippers,Player Points,9.5,1.02,NA,TAB,637768,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Ivica Zubac,Los Angeles Clippers,Miami Heat,Player Points,9.5,1.1,NA,TAB,637765,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Andrew Wiggins,Miami Heat,Los Angeles Clippers,Player Points,9.5,1.1,NA,TAB,637770,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Jaime Jaquez Jr.,Miami Heat,Los Angeles Clippers,Player Points,9.5,1.33,NA,TAB,637779,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,John Collins,Los Angeles Clippers,Miami Heat,Player Points,9.5,1.4,NA,TAB,637773,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bradley Beal,Los Angeles Clippers,Miami Heat,Player Points,9.5,1.65,NA,TAB,637766,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Davion Mitchell,Miami Heat,Los Angeles Clippers,Player Points,9.5,1.9,NA,TAB,637772,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Nikola Jovi<c4><87>,NA,NA,Player Points,9.5,2.15,NA,TAB,637771,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kelel Ware,NA,NA,Player Points,9.5,2.4,NA,TAB,637780,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Derrick Jones Jr.,Los Angeles Clippers,Miami Heat,Player Points,9.5,2.5,NA,TAB,637767,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Brook Lopez,Los Angeles Clippers,Miami Heat,Player Points,9.5,2.6,NA,TAB,637774,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kris Dunn,Los Angeles Clippers,Miami Heat,Player Points,9.5,2.9,NA,TAB,637775,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Nicolas Batum,Los Angeles Clippers,Miami Heat,Player Points,9.5,7.5,NA,TAB,637778,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kawhi Leonard,Los Angeles Clippers,Miami Heat,Player Points,14.5,1.1,NA,TAB,637781,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,James Harden,Los Angeles Clippers,Miami Heat,Player Points,14.5,1.14,NA,TAB,637782,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bam Adebayo,Miami Heat,Los Angeles Clippers,Player Points,14.5,1.32,NA,TAB,637786,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Andrew Wiggins,Miami Heat,Los Angeles Clippers,Player Points,14.5,1.55,NA,TAB,637788,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Ivica Zubac,Los Angeles Clippers,Miami Heat,Player Points,14.5,1.62,NA,TAB,637783,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Jaime Jaquez Jr.,Miami Heat,Los Angeles Clippers,Player Points,14.5,2.3,NA,TAB,637792,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,John Collins,Los Angeles Clippers,Miami Heat,Player Points,14.5,2.4,NA,TAB,637791,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bradley Beal,Los Angeles Clippers,Miami Heat,Player Points,14.5,3.3,NA,TAB,637784,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Simone Fontecchio,Miami Heat,Los Angeles Clippers,Player Points,14.5,3.75,NA,TAB,637793,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Davion Mitchell,Miami Heat,Los Angeles Clippers,Player Points,14.5,4.5,NA,TAB,637790,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Nikola Jovi<c4><87>,NA,NA,Player Points,14.5,5.25,NA,TAB,637789,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Derrick Jones Jr.,Los Angeles Clippers,Miami Heat,Player Points,14.5,6.5,NA,TAB,637785,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kelel Ware,NA,NA,Player Points,14.5,7,NA,TAB,637794,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kawhi Leonard,Los Angeles Clippers,Miami Heat,Player Points,19.5,1.45,NA,TAB,637797,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,James Harden,Los Angeles Clippers,Miami Heat,Player Points,19.5,1.58,NA,TAB,637798,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Norman Powell,Miami Heat,Los Angeles Clippers,Player Points,19.5,1.85,NA,TAB,637801,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bam Adebayo,Miami Heat,Los Angeles Clippers,Player Points,19.5,2,1.8,TAB,637800,570824
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Andrew Wiggins,Miami Heat,Los Angeles Clippers,Player Points,19.5,2.5,NA,TAB,637802,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Ivica Zubac,Los Angeles Clippers,Miami Heat,Player Points,19.5,3,NA,TAB,637799,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,John Collins,Los Angeles Clippers,Miami Heat,Player Points,19.5,5.25,NA,TAB,637803,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kawhi Leonard,Los Angeles Clippers,Miami Heat,Player Points,24.5,2.1,NA,TAB,637809,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,James Harden,Los Angeles Clippers,Miami Heat,Player Points,24.5,2.5,NA,TAB,637810,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bam Adebayo,Miami Heat,Los Angeles Clippers,Player Points,24.5,3.5,NA,TAB,637811,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kawhi Leonard,Los Angeles Clippers,Miami Heat,Player Points,29.5,4,NA,TAB,637817,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,James Harden,Los Angeles Clippers,Miami Heat,Player Points,29.5,5,NA,TAB,637818,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Bam Adebayo,Miami Heat,Los Angeles Clippers,Player Points,29.5,6.5,NA,TAB,637820,NA
Los Angeles Clippers v Miami Heat,Los Angeles Clippers,Miami Heat,Kawhi Leonard,Los Angeles Clippers,Miami Heat,Player Points,34.5,6.5,NA,TAB,637824,NA
