match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Aaron Nesmith,Indiana Pacers,New York Knicks,3.5,3.1,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Donte DiVincenzo,New York Knicks,Indiana Pacers,3.5,1.16,NA,Neds
New York Knicks v Indiana Pacers,New York Knicks,Indiana Pacers,Player Steals,Myles Turner,Indiana Pacers,New York Knicks,3.5,7,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Rui Hachimura,Los Angeles Lakers,Boston Celtics,1.5,1.9100000000000001,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Derrick White,Boston Celtics,Los Angeles Lakers,1.5,1.08,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jrue Holiday,Boston Celtics,Los Angeles Lakers,1.5,1.25,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Kristaps Porzingis,Boston Celtics,Los Angeles Lakers,1.5,1.3599999999999999,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Taurean Prince,Los Angeles Lakers,Boston Celtics,1.5,1.38,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jaylen Brown,Boston Celtics,Los Angeles Lakers,1.5,1.25,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Christian Wood,Los Angeles Lakers,Boston Celtics,1.5,2,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Austin Reaves,Los Angeles Lakers,Boston Celtics,1.5,1.4,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,D'Angelo Russell,Los Angeles Lakers,Boston Celtics,1.5,1.01,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jayson Tatum,Boston Celtics,Los Angeles Lakers,1.5,1.06,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Santi Aldama,Memphis Grizzlies,Cleveland Cavaliers,0.5,1.02,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Darius Garland,Cleveland Cavaliers,Memphis Grizzlies,0.5,1.16,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Caris LeVert,Cleveland Cavaliers,Memphis Grizzlies,0.5,1.09,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,Jaren Jackson Jr.,Memphis Grizzlies,Cleveland Cavaliers,0.5,1.01,NA,Neds
Memphis Grizzlies v Cleveland Cavaliers,Memphis Grizzlies,Cleveland Cavaliers,Player Steals,David Roddy,Memphis Grizzlies,Cleveland Cavaliers,0.5,1.22,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Derrick White,Boston Celtics,Los Angeles Lakers,5.5,4.2,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jaylen Brown,Boston Celtics,Los Angeles Lakers,5.5,8.5,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Jayson Tatum,Boston Celtics,Los Angeles Lakers,5.5,3.8,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Austin Reaves,Los Angeles Lakers,Boston Celtics,5.5,14,NA,Neds
Boston Celtics v Los Angeles Lakers,Boston Celtics,Los Angeles Lakers,Player Steals,Taurean Prince,Los Angeles Lakers,Boston Celtics,5.5,13,NA,Neds
