match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,3.25,NA,Pointsbet,New York Knicks,2174492,79676453,90,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Jalen Green,Houston Rockets,34.5,6.5,NA,Pointsbet,New York Knicks,2174492,79676453,91,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Josh Hart,New York Knicks,9.5,1.22,NA,Pointsbet,Houston Rockets,2174492,79676453,26,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Josh Hart,New York Knicks,14.5,2.2,NA,Pointsbet,Houston Rockets,2174492,79676453,27,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Josh Hart,New York Knicks,19.5,5.25,NA,Pointsbet,Houston Rockets,2174492,79676453,28,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Karl-Anthony Towns,New York Knicks,14.5,1.08,NA,Pointsbet,Houston Rockets,2174492,79676453,3,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Karl-Anthony Towns,New York Knicks,19.5,1.33,NA,Pointsbet,Houston Rockets,2174492,79676453,4,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Karl-Anthony Towns,New York Knicks,24.5,2.05,NA,Pointsbet,Houston Rockets,2174492,79676453,5,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Karl-Anthony Towns,New York Knicks,29.5,4,NA,Pointsbet,Houston Rockets,2174492,79676453,6,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Karl-Anthony Towns,New York Knicks,34.5,9.5,NA,Pointsbet,Houston Rockets,2174492,79676453,7,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Mikal Bridges,New York Knicks,9.5,1.11,NA,Pointsbet,Houston Rockets,2174492,79676453,50,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Mikal Bridges,New York Knicks,14.5,1.48,NA,Pointsbet,Houston Rockets,2174492,79676453,51,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Mikal Bridges,New York Knicks,19.5,2.5,NA,Pointsbet,Houston Rockets,2174492,79676453,52,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Mikal Bridges,New York Knicks,24.5,5,NA,Pointsbet,Houston Rockets,2174492,79676453,53,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Mikal Bridges,New York Knicks,29.5,11,NA,Pointsbet,Houston Rockets,2174492,79676453,54,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,OG Anunoby,New York Knicks,9.5,1.16,NA,Pointsbet,Houston Rockets,2174492,79676453,14,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,OG Anunoby,New York Knicks,14.5,1.83,NA,Pointsbet,Houston Rockets,2174492,79676453,15,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,OG Anunoby,New York Knicks,19.5,4,NA,Pointsbet,Houston Rockets,2174492,79676453,16,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,OG Anunoby,New York Knicks,24.5,10.5,NA,Pointsbet,Houston Rockets,2174492,79676453,17,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Tari Eason,Houston Rockets,9.5,1.44,NA,Pointsbet,New York Knicks,2174492,79676453,110,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Tari Eason,Houston Rockets,14.5,2.85,NA,Pointsbet,New York Knicks,2174492,79676453,111,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Tari Eason,Houston Rockets,19.5,8,NA,Pointsbet,New York Knicks,2174492,79676453,112,NA
New York Knicks v Houston Rockets,New York Knicks,Houston Rockets,Player Points,Tari Eason,Houston Rockets,4.5,1.05,NA,Pointsbet,New York Knicks,2174492,79676453,109,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Chris Paul,San Antonio Spurs,9.5,1.83,NA,Pointsbet,Memphis Grizzlies,2174517,79681974,2,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Chris Paul,San Antonio Spurs,14.5,4.2,NA,Pointsbet,Memphis Grizzlies,2174517,79681974,3,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Chris Paul,San Antonio Spurs,19.5,12,NA,Pointsbet,Memphis Grizzlies,2174517,79681974,4,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Chris Paul,San Antonio Spurs,4.5,1.11,NA,Pointsbet,Memphis Grizzlies,2174517,79681974,1,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Ja Morant,Memphis Grizzlies,14.5,1.13,NA,Pointsbet,San Antonio Spurs,2174517,79681974,27,NA
Memphis Grizzlies v San Antonio Spurs,Memphis Grizzlies,San Antonio Spurs,Player Points,Ja Morant,Memphis Grizzlies,19.5,1.53,NA,Pointsbet,San Antonio Spurs,2174517,79681974,28,NA
