match,home_team,away_team,player_name,player_team,opposition_team,market_name,line,over_price,under_price,agency
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Amen Thompson,Houston Rockets,Sacramento Kings,Player Rebounds,6.5,1.58,1.9,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Jabari Smith Jr.,Houston Rockets,Sacramento Kings,Player Rebounds,6.5,2,1.75,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Russell Westbrook,Sacramento Kings,Houston Rockets,Player Rebounds,6.5,1.9,1.68,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Alperen Sengun,Houston Rockets,Sacramento Kings,Player Rebounds,8.5,1.48,2.08,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Steven Adams,Houston Rockets,Sacramento Kings,Player Rebounds,7.5,1.72,1.88,Dabble
Houston Rockets v Sacramento Kings,Houston Rockets,Sacramento Kings,Josh Okogie,Houston Rockets,Sacramento Kings,Player Rebounds,3.5,2.25,1.58,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Egor Demin,NA,NA,Player Rebounds,4.5,2.15,1.66,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Ayo Dosunmu,Chicago Bulls,Brooklyn Nets,Player Rebounds,3.5,1.82,1.92,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Nic Claxton,Brooklyn Nets,Chicago Bulls,Player Rebounds,8.5,1.7,2.08,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Nikola Vu<c4><8d>evi<c4><87>,NA,NA,Player Rebounds,10.5,2,1.75,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Michael Porter Jr.,Brooklyn Nets,Chicago Bulls,Player Rebounds,7.5,1.85,1.7,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Noah Clowney,Brooklyn Nets,Chicago Bulls,Player Rebounds,4.5,1.78,1.98,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Matas Buzelis,Chicago Bulls,Brooklyn Nets,Player Rebounds,6.5,2.05,1.72,Dabble
Chicago Bulls v Brooklyn Nets,Chicago Bulls,Brooklyn Nets,Josh Giddey,Chicago Bulls,Brooklyn Nets,Player Rebounds,9.5,1.92,1.82,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Bam Adebayo,Miami Heat,Dallas Mavericks,Player Rebounds,9.5,1.98,1.6,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Jaime Jaquez Jr.,Miami Heat,Dallas Mavericks,Player Rebounds,5.5,2.1,1.68,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Tyler Herro,Miami Heat,Dallas Mavericks,Player Rebounds,4.5,1.82,1.9,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,P.J. Washington,Dallas Mavericks,Miami Heat,Player Rebounds,6.5,1.7,2.08,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Andrew Wiggins,Miami Heat,Dallas Mavericks,Player Rebounds,5.5,2.1,1.68,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Anthony Davis,Dallas Mavericks,Miami Heat,Player Rebounds,10.5,1.72,2.02,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Naji Marshall,Dallas Mavericks,Miami Heat,Player Rebounds,5.5,2.02,1.6,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Cooper Flagg,Dallas Mavericks,Miami Heat,Player Rebounds,6.5,1.78,1.98,Dabble
Dallas Mavericks v Miami Heat,Dallas Mavericks,Miami Heat,Kel'el Ware,Miami Heat,Dallas Mavericks,Player Rebounds,9.5,1.95,1.78,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Mitchell,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,1.07,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,1.3,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Jerami Grant,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,24.5,2.02,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Shaedon Sharpe,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,24.5,2.25,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Darius Garland,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,2.3,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Clingan,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,24.5,2.35,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,De'Andre Hunter,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,2.75,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Toumani Camara,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,24.5,3,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Jaylon Tyson,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,4.25,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Lonzo Ball,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,8,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Nae'Qwan Tomlin,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,24.5,9,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Clingan,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,13.5,3,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,13.5,3.75,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Clingan,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,9.5,1.48,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Evan Mobley,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,1.6,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Toumani Camara,Portland Trail Blazers,Cleveland Cavaliers,Player Rebounds,9.5,5.75,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Jaylon Tyson,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,5.75,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Donovan Mitchell,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,7.5,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,De'Andre Hunter,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,9,NA,Dabble
Cleveland Cavaliers v Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,Lonzo Ball,Cleveland Cavaliers,Portland Trail Blazers,Player Rebounds,9.5,10,NA,Dabble
