match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Stephen Curry,Golden State Warriors,4.5,2.1,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Stephen Curry,Golden State Warriors,5.5,3.3,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Killian Hayes,Detroit Pistons,0.5,1.5,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Killian Hayes,Detroit Pistons,1.5,3.4,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Isaiah Stewart,Detroit Pistons,0.5,1.32,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Isaiah Stewart,Detroit Pistons,1.5,2.4,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Ausar Thompson,Detroit Pistons,0.5,1.8,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Ausar Thompson,Detroit Pistons,1.5,5,NA,BetRight,Golden State Warriors
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Draymond Green,Golden State Warriors,0.5,1.8,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Draymond Green,Golden State Warriors,1.5,4.75,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Klay Thompson,Golden State Warriors,1.5,1.18,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Klay Thompson,Golden State Warriors,2.5,1.55,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Klay Thompson,Golden State Warriors,3.5,2.3,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Andrew Wiggins,Golden State Warriors,0.5,1.6,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Andrew Wiggins,Golden State Warriors,1.5,3.8,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Jonathan Kuminga,Golden State Warriors,0.5,1.57,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Jonathan Kuminga,Golden State Warriors,1.5,3.75,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Moses Moody,Golden State Warriors,0.5,1.57,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Moses Moody,Golden State Warriors,1.5,3.75,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Chris Paul,Golden State Warriors,0.5,1.62,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Chris Paul,Golden State Warriors,1.5,3.9,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Gary Payton II,Golden State Warriors,0.5,1.96,NA,BetRight,Detroit Pistons
Detroit Pistons v Golden State Warriors,Detroit Pistons,Golden State Warriors,Player Three Pointers,Gary Payton II,Golden State Warriors,1.5,5.75,NA,BetRight,Detroit Pistons
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Bruce Brown,Indiana Pacers,0.5,1.22,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Bruce Brown,Indiana Pacers,1.5,2,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Bruce Brown,Indiana Pacers,2.5,4.1,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Tyrese Haliburton,Indiana Pacers,1.5,1.22,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Tyrese Haliburton,Indiana Pacers,2.5,1.7,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Tyrese Haliburton,Indiana Pacers,3.5,2.63,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Bennedict Mathurin,Indiana Pacers,0.5,1.55,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Bennedict Mathurin,Indiana Pacers,1.5,3.5,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Obi Toppin,Indiana Pacers,0.5,1.8,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Obi Toppin,Indiana Pacers,1.5,5,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Myles Turner,Indiana Pacers,0.5,1.15,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Myles Turner,Indiana Pacers,1.5,1.68,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Myles Turner,Indiana Pacers,2.5,3.1,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Keldon Johnson,San Antonio Spurs,0.5,1.18,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Keldon Johnson,San Antonio Spurs,1.5,1.82,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Keldon Johnson,San Antonio Spurs,2.5,3.5,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Victor Wembanyama,San Antonio Spurs,0.5,1.14,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Victor Wembanyama,San Antonio Spurs,1.5,1.65,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Victor Wembanyama,San Antonio Spurs,2.5,3,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Buddy Hield,Indiana Pacers,1.5,1.22,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Buddy Hield,Indiana Pacers,2.5,1.68,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Buddy Hield,Indiana Pacers,3.5,2.5,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Andrew Nembhard,Indiana Pacers,0.5,1.7,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Andrew Nembhard,Indiana Pacers,1.5,4.2,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Aaron Nesmith,Indiana Pacers,0.5,1.22,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Aaron Nesmith,Indiana Pacers,1.5,1.98,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Aaron Nesmith,Indiana Pacers,2.5,4,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Jalen Smith,Indiana Pacers,0.5,1.78,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Jalen Smith,Indiana Pacers,1.5,4.6,NA,BetRight,San Antonio Spurs
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Zach Collins,San Antonio Spurs,0.5,1.35,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Zach Collins,San Antonio Spurs,1.5,2.6,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Jeremy Sochan,San Antonio Spurs,0.5,2.3,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Malaki Branham,San Antonio Spurs,0.5,1.36,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Malaki Branham,San Antonio Spurs,1.5,2.63,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Tre Jones,San Antonio Spurs,0.5,2.2,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Tre Jones,San Antonio Spurs,1.5,7,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Cedi Osman,San Antonio Spurs,0.5,1.22,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Cedi Osman,San Antonio Spurs,1.5,2,NA,BetRight,Indiana Pacers
Indiana Pacers v San Antonio Spurs,Indiana Pacers,San Antonio Spurs,Player Three Pointers,Cedi Osman,San Antonio Spurs,2.5,4.1,NA,BetRight,Indiana Pacers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Joel Embiid,Philadelphia 76ers,0.5,1.38,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Joel Embiid,Philadelphia 76ers,1.5,2.9,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tobias Harris,Philadelphia 76ers,0.5,1.22,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tobias Harris,Philadelphia 76ers,1.5,2.05,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tyrese Maxey,Philadelphia 76ers,1.5,1.22,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tyrese Maxey,Philadelphia 76ers,2.5,1.68,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tyrese Maxey,Philadelphia 76ers,3.5,2.63,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,De'Anthony Melton,Philadelphia 76ers,0.5,1.17,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,De'Anthony Melton,Philadelphia 76ers,1.5,1.75,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,De'Anthony Melton,Philadelphia 76ers,2.5,3.3,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kelly Oubre Jr.,Philadelphia 76ers,0.5,1.08,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kelly Oubre Jr.,Philadelphia 76ers,1.5,1.42,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kelly Oubre Jr.,Philadelphia 76ers,2.5,2.25,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tyus Jones,Washington Wizards,0.5,1.33,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Tyus Jones,Washington Wizards,1.5,2.5,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kyle Kuzma,Washington Wizards,0.5,1.07,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kyle Kuzma,Washington Wizards,1.5,1.38,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Kyle Kuzma,Washington Wizards,2.5,2.15,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Jordan Poole,Washington Wizards,0.5,1.09,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Jordan Poole,Washington Wizards,1.5,1.42,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Jordan Poole,Washington Wizards,2.5,2.3,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Deni Avdija,Washington Wizards,0.5,1.46,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Deni Avdija,Washington Wizards,1.5,3.3,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Patrick Beverley,Philadelphia 76ers,0.5,2.05,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Patrick Beverley,Philadelphia 76ers,1.5,6.5,NA,BetRight,Washington Wizards
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Corey Kispert,Washington Wizards,0.5,1.15,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Corey Kispert,Washington Wizards,1.5,1.68,NA,BetRight,Philadelphia 76ers
Philadelphia 76ers v Washington Wizards,Philadelphia 76ers,Washington Wizards,Player Three Pointers,Corey Kispert,Washington Wizards,2.5,3,NA,BetRight,Philadelphia 76ers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Jalen Brunson,New York Knicks,0.5,1.13,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Jalen Brunson,New York Knicks,1.5,1.6,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Jalen Brunson,New York Knicks,2.5,2.8,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Quentin Grimes,New York Knicks,0.5,1.18,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Quentin Grimes,New York Knicks,1.5,1.86,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Quentin Grimes,New York Knicks,2.5,3.5,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Julius Randle,New York Knicks,0.5,1.14,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Julius Randle,New York Knicks,1.5,1.65,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Julius Randle,New York Knicks,2.5,3,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Paul George,Los Angeles Clippers,1.5,1.22,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Paul George,Los Angeles Clippers,2.5,1.65,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Paul George,Los Angeles Clippers,3.5,2.6,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Kawhi Leonard,Los Angeles Clippers,1.5,1.33,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Kawhi Leonard,Los Angeles Clippers,2.5,1.95,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Kawhi Leonard,Los Angeles Clippers,3.5,3.3,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Russell Westbrook,Los Angeles Clippers,0.5,1.4,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Russell Westbrook,Los Angeles Clippers,1.5,2.8,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,James Harden,Philadelphia 76ers,0.5,1.11,NA,BetRight,NA
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,James Harden,Philadelphia 76ers,1.5,1.53,NA,BetRight,NA
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,James Harden,Philadelphia 76ers,2.5,2.5,NA,BetRight,NA
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,RJ Barrett,New York Knicks,0.5,1.17,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,RJ Barrett,New York Knicks,1.5,1.75,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,RJ Barrett,New York Knicks,2.5,3.2,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Norman Powell,Los Angeles Clippers,0.5,1.25,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Norman Powell,Los Angeles Clippers,1.5,2.05,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Norman Powell,Los Angeles Clippers,2.5,4.2,NA,BetRight,New York Knicks
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Immanuel Quickley,New York Knicks,0.5,1.22,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Immanuel Quickley,New York Knicks,1.5,1.98,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Immanuel Quickley,New York Knicks,2.5,3.9,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Donte DiVincenzo,New York Knicks,0.5,1.33,NA,BetRight,Los Angeles Clippers
New York Knicks v Los Angeles Clippers,New York Knicks,Los Angeles Clippers,Player Three Pointers,Donte DiVincenzo,New York Knicks,1.5,2.4,NA,BetRight,Los Angeles Clippers
