match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,event_id,outcome_name,outcome_id,fixed_market_id,opposition_team,under_price,outcome_name_unders,outcome_id_unders,fixed_market_id_unders
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,7.5,1.36,BetRight,56394552,Myles Turner 8+,2,304491342,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,9.5,1.7,BetRight,56394552,Myles Turner 10+,3,304491343,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,11.5,2.3,BetRight,56394552,Myles Turner 12+,4,304491344,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Myles Turner,Milwaukee Bucks,14.5,4.2,BetRight,56394552,Myles Turner 15+,5,304591207,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,4.5,1.17,BetRight,56420282,AJ Green 5+,1,304591199,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,7.5,1.53,BetRight,56420282,AJ Green 8+,2,304591197,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,9.5,2.05,BetRight,56420282,AJ Green 10+,3,304591200,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,AJ Green,Milwaukee Bucks,11.5,2.75,BetRight,56420282,AJ Green 12+,4,304591198,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,9.5,1.17,BetRight,56420283,Kyle Kuzma 10+,1,304591202,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,11.5,1.35,BetRight,56420283,Kyle Kuzma 12+,2,304591205,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,14.5,1.91,BetRight,56420283,Kyle Kuzma 15+,3,304591203,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,17.5,3,BetRight,56420283,Kyle Kuzma 18+,4,304591201,Orlando Magic,NA,NA,NA,NA
Milwaukee Bucks v Orlando Magic,Milwaukee Bucks,Orlando Magic,Player Points,Kyle Kuzma,Milwaukee Bucks,19.5,4.5,BetRight,56420283,Kyle Kuzma 20+,5,304591204,Orlando Magic,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,9.5,1.13,BetRight,56390513,Precious Achiuwa 10+,1,304475903,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,11.5,1.29,BetRight,56390513,Precious Achiuwa 12+,2,304475907,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,14.5,1.8,BetRight,56390513,Precious Achiuwa 15+,3,304475904,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,17.5,2.9,BetRight,56390513,Precious Achiuwa 18+,4,304475906,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Precious Achiuwa,Sacramento Kings,19.5,4.2,BetRight,56390513,Precious Achiuwa 20+,5,304475905,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,7.5,1.11,BetRight,56390514,Nique Clifford 8+,1,304475912,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,9.5,1.26,BetRight,56390514,Nique Clifford 10+,2,304475911,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,11.5,1.53,BetRight,56390514,Nique Clifford 12+,3,304475908,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,14.5,2.3,BetRight,56390514,Nique Clifford 15+,4,304475910,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Nique Clifford,Sacramento Kings,17.5,3.9,BetRight,56390514,Nique Clifford 18+,5,304475909,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,9.5,1.09,BetRight,56390515,DeMar DeRozan 10+,1,304475913,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,11.5,1.22,BetRight,56390515,DeMar DeRozan 12+,2,304475916,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,14.5,1.62,BetRight,56390515,DeMar DeRozan 15+,3,304475914,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,17.5,2.4,BetRight,56390515,DeMar DeRozan 18+,4,304475917,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,DeMar DeRozan,Sacramento Kings,19.5,3.5,BetRight,56390515,DeMar DeRozan 20+,5,304475915,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,9.5,1.15,BetRight,56390516,Maxime Raynaud 10+,1,304475921,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,11.5,1.3,BetRight,56390516,Maxime Raynaud 12+,2,304475919,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,14.5,1.78,BetRight,56390516,Maxime Raynaud 15+,3,304475922,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,17.5,2.75,BetRight,56390516,Maxime Raynaud 18+,4,304475920,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Maxime Raynaud,Sacramento Kings,19.5,3.9,BetRight,56390516,Maxime Raynaud 20+,5,304475918,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,9.5,1.13,BetRight,56390517,Russell Westbrook 10+,1,304475925,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,11.5,1.26,BetRight,56390517,Russell Westbrook 12+,2,304475923,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,14.5,1.73,BetRight,56390517,Russell Westbrook 15+,3,304475926,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,17.5,2.63,BetRight,56390517,Russell Westbrook 18+,4,304475924,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Russell Westbrook,Sacramento Kings,19.5,3.75,BetRight,56390517,Russell Westbrook 20+,5,304475927,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,11.5,1.11,BetRight,56390518,Matas Buzelis 12+,1,304475928,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,14.5,1.29,BetRight,56390518,Matas Buzelis 15+,2,304475931,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,17.5,1.67,BetRight,56390518,Matas Buzelis 18+,3,304475929,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,19.5,2.1,BetRight,56390518,Matas Buzelis 20+,4,304475930,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Matas Buzelis,Chicago Bulls,24.5,4.5,BetRight,56390518,Matas Buzelis 25+,5,304475932,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,9.5,1.07,BetRight,56390519,Josh Giddey 10+,1,304475934,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,11.5,1.17,BetRight,56390519,Josh Giddey 12+,2,304475937,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,14.5,1.42,BetRight,56390519,Josh Giddey 15+,3,304475935,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,17.5,2,BetRight,56390519,Josh Giddey 18+,4,304475936,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Josh Giddey,Chicago Bulls,19.5,2.63,BetRight,56390519,Josh Giddey 20+,5,304475933,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,7.5,1.09,BetRight,56390520,Tre Jones 8+,1,304475940,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,9.5,1.22,BetRight,56390520,Tre Jones 10+,2,304475938,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,11.5,1.46,BetRight,56390520,Tre Jones 12+,3,304475941,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,14.5,2.15,BetRight,56390520,Tre Jones 15+,4,304475942,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Tre Jones,Chicago Bulls,17.5,3.6,BetRight,56390520,Tre Jones 18+,5,304475939,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,4.5,1.05,BetRight,56390521,Isaac Okoro 5+,1,304475946,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,7.5,1.22,BetRight,56390521,Isaac Okoro 8+,2,304475943,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,9.5,1.45,BetRight,56390521,Isaac Okoro 10+,3,304475945,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,11.5,1.86,BetRight,56390521,Isaac Okoro 12+,4,304475944,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Isaac Okoro,Chicago Bulls,14.5,3,BetRight,56390521,Isaac Okoro 15+,5,304475947,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,4.5,1.04,BetRight,56390522,Guerschon Yabusele 5+,1,304475948,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,7.5,1.21,BetRight,56390522,Guerschon Yabusele 8+,2,304475952,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,9.5,1.42,BetRight,56390522,Guerschon Yabusele 10+,3,304475949,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,11.5,1.8,BetRight,56390522,Guerschon Yabusele 12+,4,304475951,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Guerschon Yabusele,Chicago Bulls,14.5,2.8,BetRight,56390522,Guerschon Yabusele 15+,5,304475950,Sacramento Kings,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,4.5,1.04,BetRight,56407150,Malik Monk 5+,1,304539352,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,7.5,1.2,BetRight,56407150,Malik Monk 8+,2,304539353,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,9.5,1.42,BetRight,56407150,Malik Monk 10+,3,304539356,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,11.5,1.8,BetRight,56407150,Malik Monk 12+,4,304539354,Chicago Bulls,NA,NA,NA,NA
Sacramento Kings v Chicago Bulls,Sacramento Kings,Chicago Bulls,Player Points,Malik Monk,Sacramento Kings,14.5,2.8,BetRight,56407150,Malik Monk 15+,5,304539355,Chicago Bulls,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,14.5,1.15,BetRight,56390365,Deni Avdija 15+,1,304475350,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,17.5,1.38,BetRight,56390365,Deni Avdija 18+,2,304475351,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,19.5,1.62,BetRight,56390365,Deni Avdija 20+,3,304475352,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,24.5,3.1,BetRight,56390365,Deni Avdija 25+,4,304475353,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Deni Avdija,Portland Trail Blazers,29.5,7.5,BetRight,56390365,Deni Avdija 30+,5,304475354,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,7.5,1.14,BetRight,56390366,Toumani Camara 8+,1,304475355,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,9.5,1.3,BetRight,56390366,Toumani Camara 10+,2,304475356,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,11.5,1.57,BetRight,56390366,Toumani Camara 12+,3,304475357,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,14.5,2.38,BetRight,56390366,Toumani Camara 15+,4,304475358,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Toumani Camara,Portland Trail Blazers,17.5,4,BetRight,56390366,Toumani Camara 18+,5,304475359,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,7.5,1.08,BetRight,56390367,Donovan Clingan 8+,1,304475360,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,9.5,1.21,BetRight,56390367,Donovan Clingan 10+,2,304475361,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,11.5,1.44,BetRight,56390367,Donovan Clingan 12+,3,304475362,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,14.5,2.15,BetRight,56390367,Donovan Clingan 15+,4,304475363,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Donovan Clingan,Portland Trail Blazers,17.5,3.6,BetRight,56390367,Donovan Clingan 18+,5,304475364,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,11.5,1.07,BetRight,56390368,Jerami Grant 12+,1,304475365,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,14.5,1.22,BetRight,56390368,Jerami Grant 15+,2,304475366,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,17.5,1.5,BetRight,56390368,Jerami Grant 18+,3,304475367,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,19.5,1.86,BetRight,56390368,Jerami Grant 20+,4,304475368,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jerami Grant,Portland Trail Blazers,24.5,3.8,BetRight,56390368,Jerami Grant 25+,5,304475369,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,11.5,1.11,BetRight,56390369,Jrue Holiday 12+,1,304475370,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,14.5,1.33,BetRight,56390369,Jrue Holiday 15+,2,304475371,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,17.5,1.73,BetRight,56390369,Jrue Holiday 18+,3,304475372,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,19.5,2.2,BetRight,56390369,Jrue Holiday 20+,4,304475373,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jrue Holiday,Portland Trail Blazers,24.5,4.75,BetRight,56390369,Jrue Holiday 25+,5,304475374,Indiana Pacers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,4.5,1.07,BetRight,56390587,Jay Huff 5+,1,304476180,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,7.5,1.3,BetRight,56390587,Jay Huff 8+,2,304476183,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,9.5,1.6,BetRight,56390587,Jay Huff 10+,3,304476182,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,11.5,2.1,BetRight,56390587,Jay Huff 12+,4,304476184,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jay Huff,Indiana Pacers,14.5,3.5,BetRight,56390587,Jay Huff 15+,5,304476181,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,9.5,1.15,BetRight,56390588,Andrew Nembhard 10+,1,304476189,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,11.5,1.32,BetRight,56390588,Andrew Nembhard 12+,2,304476187,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,14.5,1.78,BetRight,56390588,Andrew Nembhard 15+,3,304476185,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,17.5,2.75,BetRight,56390588,Andrew Nembhard 18+,4,304476188,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Andrew Nembhard,Indiana Pacers,19.5,3.9,BetRight,56390588,Andrew Nembhard 20+,5,304476186,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,4.5,1.09,BetRight,56390589,Aaron Nesmith 5+,1,304476192,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,7.5,1.36,BetRight,56390589,Aaron Nesmith 8+,2,304476190,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,9.5,1.7,BetRight,56390589,Aaron Nesmith 10+,3,304476193,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,11.5,2.3,BetRight,56390589,Aaron Nesmith 12+,4,304476191,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Aaron Nesmith,Indiana Pacers,14.5,4,BetRight,56390589,Aaron Nesmith 15+,5,304476194,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,14.5,1.11,BetRight,56390590,Pascal Siakam 15+,1,304476195,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,17.5,1.33,BetRight,56390590,Pascal Siakam 18+,2,304476197,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,19.5,1.57,BetRight,56390590,Pascal Siakam 20+,3,304476198,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,24.5,2.9,BetRight,56390590,Pascal Siakam 25+,4,304476196,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Pascal Siakam,Indiana Pacers,29.5,7,BetRight,56390590,Pascal Siakam 30+,5,304476199,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,7.5,1.11,BetRight,56390591,Jarace Walker 8+,1,304476202,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,9.5,1.24,BetRight,56390591,Jarace Walker 10+,2,304476204,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,11.5,1.48,BetRight,56390591,Jarace Walker 12+,3,304476201,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,14.5,2.15,BetRight,56390591,Jarace Walker 15+,4,304476203,Portland Trail Blazers,NA,NA,NA,NA
Portland Trail Blazers v Indiana Pacers,Portland Trail Blazers,Indiana Pacers,Player Points,Jarace Walker,Indiana Pacers,17.5,3.6,BetRight,56390591,Jarace Walker 18+,5,304476200,Portland Trail Blazers,NA,NA,NA,NA
