gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022500223,1610612737,Atlanta,Hawks,ATL,hawks,240:00,610.1,122.0,463.0,92.6,147.1,29.4,0.857,2.0,26.1,0.282,0.768,0.568,19.266,19.3,0.676,0.702,1.0,0.958,21.7,108.5,90.42,109.0,0.714
0022500213,1610612766,Charlotte,Hornets,CHA,hornets,240:00,590.4,118.1,537.6,107.5,52.8,10.6,0.711,1.69,18.6,0.49,0.776,0.63,17.021,17.0,0.512,0.567,1.0,0.949,18.7,93.5,77.92,94.0,0.559
0022500213,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,537.6,107.5,590.4,118.1,-52.8,-10.6,0.725,3.22,21.8,0.224,0.51,0.37,9.677,9.7,0.523,0.534,1.0,0.99,18.7,93.5,77.92,93.0,0.441
0022500217,1610612748,Miami,Heat,MIA,heat,240:00,537.0,107.4,601.9,120.4,-64.8,-13.0,0.644,1.38,19.3,0.275,0.629,0.469,19.444,19.4,0.559,0.582,1.0,0.983,21.6,108.0,90.0,108.0,0.428
0022500217,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,601.9,120.4,537.0,107.4,64.8,13.0,0.711,2.46,19.6,0.371,0.725,0.531,12.037,12.0,0.5,0.553,1.0,0.977,21.6,108.0,90.0,108.0,0.572
0022500218,1610612745,Houston,Rockets,HOU,rockets,240:00,681.8,136.4,560.0,112.0,121.8,24.4,0.627,2.67,21.2,0.408,0.736,0.578,12.121,12.1,0.62,0.636,1.0,0.975,19.9,99.5,82.92,99.0,0.618
0022500218,1610612764,Washington,Wizards,WAS,wizards,240:00,560.0,112.0,681.8,136.4,-121.8,-24.4,0.595,2.08,18.2,0.264,0.592,0.422,12.0,12.0,0.538,0.558,1.0,0.991,19.9,99.5,82.92,100.0,0.382
0022500219,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,615.8,123.2,651.0,130.2,-35.3,-7.1,0.651,2.8,20.3,0.306,0.703,0.477,10.526,10.5,0.544,0.584,1.0,0.991,19.1,95.5,79.58,95.0,0.447
0022500219,1610612757,Portland,Trail Blazers,POR,blazers,240:00,651.0,130.2,615.8,123.2,35.3,7.1,0.542,2.0,19.5,0.297,0.694,0.523,13.542,13.5,0.657,0.691,1.0,0.963,19.1,95.5,79.58,96.0,0.553
0022500222,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,593.1,118.6,446.6,89.3,146.5,29.3,0.636,2.55,20.3,0.182,0.755,0.495,10.784,10.8,0.568,0.617,1.0,0.991,20.5,102.5,85.42,102.0,0.668
0022500222,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,446.6,89.3,593.1,118.6,-146.5,-29.3,0.613,0.95,14.1,0.245,0.818,0.505,19.417,19.4,0.474,0.515,1.0,0.948,20.5,102.5,85.42,103.0,0.332
0022500215,1610612752,New York,Knicks,NYK,knicks,240:00,529.7,105.9,607.8,121.6,-78.1,-15.6,0.513,1.43,15.0,0.24,0.617,0.423,13.861,13.9,0.506,0.545,1.0,0.982,20.3,101.5,84.58,101.0,0.39
0022500215,1610612753,Orlando,Magic,ORL,magic,240:00,607.8,121.6,529.7,105.9,78.1,15.6,0.69,1.93,19.5,0.383,0.76,0.577,14.706,14.7,0.558,0.617,1.0,0.967,20.3,101.5,84.58,102.0,0.61
0022500225,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,582.5,116.5,649.5,129.9,-67.0,-13.4,0.634,2.17,18.6,0.315,0.625,0.447,12.371,12.4,0.505,0.552,1.0,0.991,19.4,97.0,80.83,97.0,0.404
0022500225,1610612761,Toronto,Raptors,TOR,raptors,240:00,649.5,129.9,582.5,116.5,67.0,13.4,0.755,2.64,25.0,0.375,0.685,0.553,14.433,14.4,0.625,0.66,1.0,0.973,19.4,97.0,80.83,97.0,0.596
0022500226,1610612756,Phoenix,Suns,PHX,suns,240:00,678.6,135.7,500.0,100.0,178.6,35.7,0.388,1.73,14.8,0.282,0.656,0.51,11.224,11.2,0.653,0.686,1.0,0.982,19.6,98.0,81.67,98.0,0.656
0022500226,1610612754,Indiana,Pacers,IND,pacers,240:00,500.0,100.0,678.6,135.7,-178.6,-35.7,0.625,1.67,14.4,0.344,0.718,0.49,12.245,12.2,0.403,0.486,1.0,0.95,19.6,98.0,81.67,98.0,0.344
0022500227,1610612762,Utah,Jazz,UTA,jazz,240:00,564.8,113.0,611.1,122.2,-46.3,-9.3,0.867,1.63,23.8,0.34,0.766,0.54,22.222,22.2,0.592,0.603,1.0,0.992,21.6,108.0,90.0,108.0,0.452
0022500227,1610612737,Atlanta,Hawks,ATL,hawks,240:00,611.1,122.2,564.8,113.0,46.3,9.3,0.783,2.0,23.2,0.234,0.66,0.46,16.667,16.7,0.644,0.662,1.0,0.975,21.6,108.0,90.0,108.0,0.548
0022500039,1610612752,New York,Knicks,NYK,knicks,240:00,686.3,137.3,647.1,129.4,39.2,7.8,0.667,4.0,20.3,0.417,0.625,0.517,7.843,7.8,0.563,0.6,1.0,0.984,20.4,102.0,85.0,102.0,0.535
0022500039,1610612748,Miami,Heat,MIA,heat,240:00,647.1,129.4,686.3,137.3,-39.2,-7.8,0.682,2.73,19.7,0.375,0.583,0.483,10.784,10.8,0.563,0.6,1.0,0.984,20.4,102.0,85.0,102.0,0.465
0022500043,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,674.3,134.9,598.2,119.6,76.1,15.2,0.673,1.68,24.5,0.147,0.679,0.471,20.183,20.2,0.765,0.776,1.0,1.0,20.02,100.08,83.4,109.0,0.557
0022500043,1610612766,Charlotte,Hornets,CHA,hornets,265:00,598.2,119.6,674.3,134.9,-76.1,-15.2,0.66,2.38,19.4,0.321,0.853,0.529,11.607,11.6,0.566,0.605,1.0,0.953,20.02,100.08,83.4,112.0,0.443
0022500042,1610612745,Houston,Rockets,HOU,rockets,240:00,693.1,138.6,580.0,116.0,113.1,22.6,0.491,4.33,17.4,0.4,0.623,0.509,5.941,5.9,0.58,0.61,1.0,0.976,20.1,100.5,83.75,101.0,0.631
0022500042,1610612757,Portland,Trail Blazers,POR,blazers,240:00,580.0,116.0,693.1,138.6,-113.1,-22.6,0.429,0.9,13.1,0.377,0.6,0.491,20.0,20.0,0.545,0.575,1.0,1.0,20.1,100.5,83.75,100.0,0.369
0022500047,1610612759,San Antonio,Spurs,SAS,spurs,240:00,551.0,110.2,561.9,112.4,-10.8,-2.2,0.718,1.33,19.2,0.426,0.673,0.559,21.429,21.4,0.541,0.578,1.0,0.966,19.5,97.5,81.25,98.0,0.547
0022500047,1610612744,Golden State,Warriors,GSW,warriors,240:00,561.9,112.4,551.0,110.2,10.8,2.2,0.474,1.2,13.5,0.327,0.574,0.441,15.464,15.5,0.517,0.557,1.0,0.974,19.5,97.5,81.25,97.0,0.453
0022500044,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,596.2,119.2,523.8,104.8,72.3,14.5,0.667,1.56,18.4,0.385,0.69,0.545,17.308,17.3,0.558,0.598,1.0,0.976,20.9,104.5,87.08,104.0,0.56
0022500044,1610612758,Sacramento,Kings,SAC,kings,240:00,523.8,104.8,596.2,119.2,-72.3,-14.5,0.78,2.13,20.6,0.31,0.615,0.455,14.286,14.3,0.505,0.524,1.0,0.967,20.9,104.5,87.08,105.0,0.44
0022500041,1610612765,Detroit,Pistons,DET,pistons,240:00,575.8,115.2,525.0,105.0,50.8,10.2,0.78,2.29,21.9,0.283,0.686,0.481,14.141,14.1,0.538,0.57,1.0,0.982,19.9,99.5,82.92,99.0,0.566
0022500041,1610612755,Philadelphia,76ers,PHI,sixers,240:00,525.0,105.0,575.8,115.2,-50.8,-10.2,0.487,1.27,14.1,0.314,0.717,0.519,15.0,15.0,0.511,0.543,1.0,0.966,19.9,99.5,82.92,100.0,0.434
0022500046,1610612742,Dallas,Mavericks,DAL,mavericks,290:00,512.1,102.4,532.0,106.4,-19.9,-4.0,0.409,0.72,11.2,0.322,0.759,0.531,20.161,20.2,0.495,0.549,1.0,0.958,20.61,103.03,85.86,124.0,0.463
0022500046,1610612746,LA,Clippers,LAC,clippers,290:00,532.0,106.4,512.1,102.4,19.9,4.0,0.489,0.96,13.8,0.241,0.678,0.469,18.4,18.4,0.542,0.6,1.0,0.942,20.61,103.03,85.86,125.0,0.537
0022500040,1610612753,Orlando,Magic,ORL,magic,240:00,570.7,114.1,532.6,106.5,38.0,7.6,0.583,1.11,16.3,0.378,0.778,0.596,20.652,20.7,0.558,0.602,1.0,0.991,18.4,92.0,76.67,92.0,0.536
0022500040,1610612751,Brooklyn,Nets,BKN,nets,240:00,532.6,106.5,570.7,114.1,-38.0,-7.6,0.605,3.29,18.1,0.222,0.622,0.404,7.609,7.6,0.483,0.51,1.0,0.962,18.4,92.0,76.67,92.0,0.464
0022500045,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,495.2,99.0,572.8,114.6,-77.6,-15.5,0.615,1.2,16.7,0.296,0.767,0.505,19.048,19.0,0.506,0.537,1.0,0.967,20.8,104.0,86.67,105.0,0.398
0022500045,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,572.8,114.6,495.2,99.0,77.6,15.5,0.636,1.56,19.9,0.233,0.704,0.495,17.476,17.5,0.583,0.618,1.0,0.991,20.8,104.0,86.67,103.0,0.603
0022500232,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,549.0,109.8,597.1,119.4,-48.1,-9.6,0.561,1.77,17.3,0.17,0.702,0.436,12.745,12.7,0.523,0.571,1.0,0.982,20.5,102.5,85.42,102.0,0.432
0022500232,1610612743,Denver,Nuggets,DEN,nuggets,240:00,597.1,119.4,549.0,109.8,48.1,9.6,0.744,2.23,19.9,0.298,0.83,0.564,12.621,12.6,0.554,0.617,1.0,0.957,20.5,102.5,85.42,103.0,0.568
0022500231,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,479.8,96.0,613.4,122.7,-133.6,-26.7,0.625,1.18,14.9,0.288,0.692,0.462,17.172,17.2,0.494,0.525,1.0,0.956,19.6,98.0,81.67,99.0,0.334
0022500231,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,613.4,122.7,479.8,96.0,133.6,26.7,0.605,1.35,17.4,0.308,0.712,0.538,17.526,17.5,0.578,0.65,1.0,0.982,19.6,98.0,81.67,97.0,0.666
0022500230,1610612754,Indiana,Pacers,IND,pacers,240:00,513.9,102.8,602.8,120.6,-88.9,-17.8,0.595,1.38,15.7,0.212,0.714,0.455,14.815,14.8,0.511,0.561,1.0,0.966,21.5,107.5,89.58,108.0,0.389
0022500230,1610612761,Toronto,Raptors,TOR,raptors,240:00,602.8,120.6,513.9,102.8,88.9,17.8,0.604,2.07,19.3,0.286,0.788,0.545,13.084,13.1,0.592,0.611,1.0,0.975,21.5,107.5,89.58,107.0,0.611
0022500229,1610612766,Charlotte,Hornets,CHA,hornets,240:00,500.0,100.0,567.7,113.5,-67.7,-13.5,0.622,1.53,16.7,0.339,0.702,0.5,15.625,15.6,0.469,0.484,1.0,0.965,19.2,96.0,80.0,96.0,0.405
0022500229,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,567.7,113.5,500.0,100.0,67.7,13.5,0.578,1.86,19.3,0.298,0.661,0.5,14.583,14.6,0.567,0.584,1.0,0.982,19.2,96.0,80.0,96.0,0.595
0022500228,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,514.3,102.9,471.7,94.3,42.6,8.5,0.632,1.14,16.8,0.28,0.75,0.536,20.0,20.0,0.536,0.564,1.0,0.983,21.1,105.5,87.92,105.0,0.553
0022500228,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,471.7,94.3,514.3,102.9,-42.6,-8.5,0.677,1.4,14.9,0.25,0.72,0.464,14.151,14.2,0.413,0.483,1.0,0.992,21.1,105.5,87.92,106.0,0.447
0022500236,1610612745,Houston,Rockets,HOU,rockets,265:00,557.1,111.4,533.0,106.6,24.1,4.8,0.452,1.27,13.0,0.367,0.776,0.568,14.286,14.3,0.46,0.519,1.0,0.992,19.11,95.55,79.62,105.0,0.504
0022500236,1610612753,Orlando,Magic,ORL,magic,265:00,533.0,106.6,557.1,111.4,-24.1,-4.8,0.553,2.63,15.2,0.224,0.633,0.432,7.547,7.5,0.484,0.533,1.0,0.966,19.11,95.55,79.62,106.0,0.496
0022500239,1610612756,Phoenix,Suns,PHX,suns,240:00,598.0,119.6,607.8,121.6,-9.8,-2.0,0.489,1.35,15.8,0.415,0.744,0.563,16.667,16.7,0.536,0.579,1.0,0.976,20.4,102.0,85.0,102.0,0.459
0022500239,1610612737,Atlanta,Hawks,ATL,hawks,240:00,607.8,121.6,598.0,119.6,9.8,2.0,0.778,2.06,23.6,0.256,0.585,0.438,16.667,16.7,0.612,0.649,1.0,0.973,20.4,102.0,85.0,102.0,0.541
0022500234,1610612759,San Antonio,Spurs,SAS,spurs,240:00,597.1,119.4,544.6,108.9,52.5,10.5,0.809,2.53,25.2,0.267,0.833,0.559,14.563,14.6,0.621,0.648,1.0,0.965,20.4,102.0,85.0,103.0,0.577
0022500234,1610612758,Sacramento,Kings,SAC,kings,240:00,544.6,108.9,597.1,119.4,-52.5,-10.5,0.61,2.08,18.7,0.167,0.733,0.441,11.881,11.9,0.54,0.569,1.0,0.991,20.4,102.0,85.0,101.0,0.423
0022500235,1610612764,Washington,Wizards,WAS,wizards,240:00,540.8,108.2,651.5,130.3,-110.7,-22.1,0.568,1.75,16.5,0.163,0.732,0.422,12.245,12.2,0.512,0.566,1.0,0.972,19.7,98.5,82.08,98.0,0.379
0022500235,1610612751,Brooklyn,Nets,BKN,nets,240:00,651.5,130.3,540.8,108.2,110.7,22.1,0.762,2.13,22.5,0.268,0.837,0.578,15.152,15.2,0.639,0.683,1.0,0.964,19.7,98.5,82.08,99.0,0.621
0022500238,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,616.1,123.2,593.8,118.8,22.3,4.5,0.688,2.2,20.2,0.353,0.557,0.471,13.393,13.4,0.584,0.613,1.0,0.969,20.29,101.43,84.53,112.0,0.569
0022500238,1610612757,Portland,Trail Blazers,POR,blazers,265:00,593.8,118.8,616.1,123.2,-22.3,-4.5,0.565,2.17,15.4,0.443,0.647,0.529,10.714,10.7,0.469,0.523,1.0,0.965,20.29,101.43,84.53,112.0,0.431
0022500237,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,509.6,101.9,601.9,120.4,-92.3,-18.5,0.579,1.05,15.5,0.32,0.608,0.465,20.192,20.2,0.506,0.553,1.0,0.967,20.7,103.5,86.25,104.0,0.438
0022500237,1610612744,Golden State,Warriors,GSW,warriors,240:00,601.9,120.4,509.6,101.9,92.3,18.5,0.791,1.62,21.7,0.392,0.68,0.535,20.388,20.4,0.585,0.611,1.0,0.992,20.7,103.5,86.25,103.0,0.562
0022500240,1610612762,Utah,Jazz,UTA,jazz,290:00,600.0,120.0,583.3,116.7,16.7,3.3,0.592,3.22,17.1,0.232,0.721,0.462,7.2,7.2,0.523,0.581,1.0,0.979,20.77,103.86,86.55,125.0,0.486
0022500240,1610612741,Chicago,Bulls,CHI,bulls,290:00,583.3,116.7,600.0,120.0,-16.7,-3.3,0.776,2.24,21.1,0.279,0.768,0.538,13.492,13.5,0.542,0.602,1.0,0.972,20.77,103.86,86.55,126.0,0.514
0022500233,1610612738,Boston,Celtics,BOS,celtics,240:00,643.6,128.7,627.7,125.5,16.0,3.2,0.565,4.33,18.1,0.4,0.659,0.51,6.383,6.4,0.524,0.548,1.0,0.975,18.8,94.0,78.33,94.0,0.497
0022500233,1610612746,LA,Clippers,LAC,clippers,240:00,627.7,125.5,643.6,128.7,-16.0,-3.2,0.605,1.64,17.7,0.341,0.6,0.49,14.894,14.9,0.556,0.626,1.0,0.991,18.8,94.0,78.33,94.0,0.503
0022500248,1610612743,Denver,Nuggets,DEN,nuggets,240:00,599.1,119.8,625.0,125.0,-25.9,-5.2,0.457,2.63,14.8,0.273,0.732,0.505,7.547,7.5,0.546,0.588,1.0,0.95,21.0,105.0,87.5,106.0,0.493
0022500248,1610612741,Chicago,Bulls,CHI,bulls,240:00,625.0,125.0,599.1,119.8,25.9,5.2,0.646,3.44,20.7,0.268,0.727,0.495,8.654,8.7,0.564,0.589,1.0,0.992,21.0,105.0,87.5,104.0,0.507
0022500242,1610612765,Detroit,Pistons,DET,pistons,240:00,616.5,123.3,543.7,108.7,72.8,14.6,0.604,1.71,19.3,0.4,0.564,0.49,16.505,16.5,0.597,0.627,1.0,0.967,20.6,103.0,85.83,103.0,0.627
0022500242,1610612754,Indiana,Pacers,IND,pacers,240:00,543.7,108.7,616.5,123.3,-72.8,-14.6,0.543,0.9,13.0,0.436,0.6,0.51,20.388,20.4,0.47,0.539,1.0,0.976,20.6,103.0,85.83,103.0,0.373
0022500241,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,584.2,116.8,524.8,105.0,59.4,11.9,0.568,1.39,18.7,0.211,0.737,0.526,17.822,17.8,0.652,0.669,1.0,0.963,20.2,101.0,84.17,101.0,0.593
0022500241,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,524.8,105.0,584.2,116.8,-59.4,-11.9,0.667,1.73,18.4,0.263,0.789,0.474,14.851,14.9,0.511,0.532,1.0,0.983,20.2,101.0,84.17,101.0,0.407
0022500246,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,550.5,110.1,444.4,88.9,106.0,21.2,0.614,1.59,17.3,0.351,0.807,0.579,15.596,15.6,0.526,0.556,1.0,0.961,21.7,108.5,90.42,109.0,0.696
0022500246,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,444.4,88.9,550.5,110.1,-106.0,-21.2,0.382,0.65,9.8,0.193,0.649,0.421,18.519,18.5,0.453,0.487,1.0,0.992,21.7,108.5,90.42,108.0,0.304
0022500243,1610612755,Philadelphia,76ers,PHI,sixers,239:60,578.9,115.8,568.4,113.7,10.5,2.1,0.667,2.89,19.1,0.288,0.769,0.529,9.474,9.5,0.53,0.566,1.0,0.964,19.0,95.0,79.17,95.0,0.545
0022500243,1610612746,LA,Clippers,LAC,clippers,239:60,568.4,113.7,578.9,115.8,-10.5,-2.1,0.514,1.8,14.4,0.231,0.712,0.471,10.526,10.5,0.471,0.546,1.0,0.991,19.0,95.0,79.17,95.0,0.455
0022500247,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,545.0,109.0,630.0,126.0,-85.0,-17.0,0.5,0.95,15.4,0.356,0.587,0.473,22.0,22.0,0.558,0.589,1.0,0.974,20.0,100.0,83.33,100.0,0.398
0022500247,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,630.0,126.0,545.0,109.0,85.0,17.0,0.698,1.67,20.3,0.413,0.644,0.527,18.0,18.0,0.592,0.634,1.0,0.975,20.0,100.0,83.33,100.0,0.602
0022500245,1610612761,Toronto,Raptors,TOR,raptors,240:00,539.2,107.8,519.2,103.8,20.0,4.0,0.568,1.47,18.4,0.196,0.673,0.455,16.667,16.7,0.557,0.579,1.0,1.0,20.6,103.0,85.83,102.0,0.505
0022500245,1610612766,Charlotte,Hornets,CHA,hornets,240:00,519.2,103.8,539.2,107.8,-20.0,-4.0,0.514,1.19,13.5,0.327,0.804,0.545,15.385,15.4,0.483,0.539,1.0,0.959,20.6,103.0,85.83,104.0,0.495
0022500244,1610612748,Miami,Heat,MIA,heat,240:00,542.5,108.5,538.1,107.6,4.4,0.9,0.644,2.07,19.1,0.298,0.685,0.486,13.208,13.2,0.515,0.539,1.0,0.959,21.1,105.5,87.92,106.0,0.495
0022500244,1610612752,New York,Knicks,NYK,knicks,240:00,538.1,107.6,542.5,108.5,-4.4,-0.9,0.535,1.35,15.9,0.315,0.702,0.514,16.19,16.2,0.505,0.54,1.0,0.975,21.1,105.5,87.92,105.0,0.505
0022500254,1610612757,Portland,Trail Blazers,POR,blazers,240:00,523.8,104.8,604.8,121.0,-81.0,-16.2,0.571,1.2,16.1,0.364,0.588,0.472,19.048,19.0,0.485,0.52,1.0,0.984,21.0,105.0,87.5,105.0,0.446
0022500254,1610612756,Phoenix,Suns,PHX,suns,240:00,604.8,121.0,523.8,104.8,81.0,16.2,0.511,1.33,16.1,0.412,0.636,0.528,17.143,17.1,0.551,0.59,1.0,0.976,21.0,105.0,87.5,105.0,0.554
0022500249,1610612753,Orlando,Magic,ORL,magic,240:00,581.7,116.3,553.9,110.8,27.8,5.6,0.651,2.0,19.3,0.311,0.833,0.563,13.462,13.5,0.553,0.619,1.0,0.957,20.6,103.0,85.83,104.0,0.546
0022500249,1610612744,Golden State,Warriors,GSW,warriors,240:00,553.9,110.8,581.7,116.3,-27.8,-5.6,0.667,1.44,19.3,0.167,0.689,0.437,17.647,17.6,0.583,0.626,1.0,1.0,20.6,103.0,85.83,102.0,0.454
0022500252,1610612759,San Antonio,Spurs,SAS,spurs,240:00,572.2,114.4,520.6,104.1,51.5,10.3,0.548,2.56,18.4,0.13,0.578,0.391,9.278,9.3,0.575,0.599,1.0,0.99,19.4,97.0,80.83,97.0,0.542
0022500252,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,520.6,104.1,572.2,114.4,-51.5,-10.3,0.714,2.14,19.7,0.422,0.87,0.609,14.433,14.4,0.462,0.468,1.0,1.0,19.4,97.0,80.83,97.0,0.458
0022500251,1610612737,Atlanta,Hawks,ATL,hawks,240:00,560.0,112.0,588.2,117.6,-28.2,-5.6,0.738,1.63,21.7,0.255,0.707,0.466,19.0,19.0,0.569,0.598,1.0,0.982,20.2,101.0,84.17,100.0,0.43
0022500251,1610612765,Detroit,Pistons,DET,pistons,240:00,588.2,117.6,560.0,112.0,28.2,5.6,0.622,1.87,19.7,0.293,0.745,0.534,14.706,14.7,0.602,0.641,1.0,0.93,20.2,101.0,84.17,102.0,0.57
0022500250,1610612751,Brooklyn,Nets,BKN,nets,240:00,521.1,104.2,594.7,118.9,-73.7,-14.7,0.758,1.79,18.4,0.286,0.7,0.458,14.737,14.7,0.488,0.527,1.0,0.964,19.0,95.0,79.17,95.0,0.429
0022500250,1610612738,Boston,Celtics,BOS,celtics,240:00,594.7,118.9,521.1,104.2,73.7,14.7,0.676,1.25,18.9,0.3,0.714,0.542,21.053,21.1,0.62,0.654,1.0,0.981,19.0,95.0,79.17,95.0,0.571
0022500253,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,654.2,130.8,594.3,118.9,59.9,12.0,0.62,1.82,20.4,0.35,0.727,0.548,15.888,15.9,0.661,0.689,1.0,0.959,21.3,106.5,88.75,107.0,0.55
0022500253,1610612762,Utah,Jazz,UTA,jazz,240:00,594.3,118.9,654.2,130.8,-59.9,-12.0,0.688,1.83,21.9,0.273,0.65,0.452,16.981,17.0,0.592,0.631,1.0,0.992,21.3,106.5,88.75,106.0,0.45
0022500256,1610612754,Indiana,Pacers,IND,pacers,240:00,635.0,127.0,590.0,118.0,45.0,9.0,0.696,2.0,22.2,0.286,0.523,0.43,16.0,16.0,0.635,0.668,1.0,0.973,20.0,100.0,83.33,100.0,0.573
0022500256,1610612766,Charlotte,Hornets,CHA,hornets,240:00,590.0,118.0,635.0,127.0,-45.0,-9.0,0.651,2.15,17.7,0.477,0.714,0.57,13.0,13.0,0.463,0.506,1.0,0.985,20.0,100.0,83.33,100.0,0.427
0022500257,1610612748,Miami,Heat,MIA,heat,240:00,518.9,103.8,452.8,90.6,66.0,13.2,0.769,2.14,19.5,0.295,0.625,0.464,13.208,13.2,0.474,0.512,1.0,0.976,21.2,106.0,88.33,106.0,0.58
0022500257,1610612744,Golden State,Warriors,GSW,warriors,240:00,452.8,90.6,518.9,103.8,-66.0,-13.2,0.706,1.04,15.6,0.375,0.705,0.536,21.698,21.7,0.426,0.462,1.0,0.962,21.2,106.0,88.33,106.0,0.42
0022500255,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,536.1,107.2,587.6,117.5,-51.5,-10.3,0.556,1.67,15.6,0.229,0.608,0.424,12.371,12.4,0.519,0.547,1.0,0.991,19.4,97.0,80.83,97.0,0.432
0022500255,1610612745,Houston,Rockets,HOU,rockets,240:00,587.6,117.5,536.1,107.2,51.5,10.3,0.561,1.77,16.5,0.392,0.771,0.576,13.402,13.4,0.506,0.559,1.0,0.983,19.4,97.0,80.83,97.0,0.568
0022500260,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,546.3,109.3,584.1,116.8,-37.8,-7.6,0.568,2.08,16.6,0.345,0.78,0.531,11.111,11.1,0.485,0.528,1.0,0.984,21.5,107.5,89.58,108.0,0.448
0022500260,1610612743,Denver,Nuggets,DEN,nuggets,240:00,584.1,116.8,546.3,109.3,37.8,7.6,0.761,1.75,23.2,0.22,0.655,0.469,18.692,18.7,0.62,0.659,1.0,0.991,21.5,107.5,89.58,107.0,0.552
0022500263,1610612757,Portland,Trail Blazers,POR,blazers,240:00,560.2,112.0,575.5,115.1,-15.3,-3.1,0.614,1.69,15.9,0.515,0.815,0.648,14.815,14.8,0.467,0.5,1.0,0.958,21.4,107.0,89.17,108.0,0.49
0022500263,1610612741,Chicago,Bulls,CHI,bulls,240:00,575.5,115.1,560.2,112.0,15.3,3.1,0.783,2.25,23.7,0.185,0.485,0.352,15.094,15.1,0.589,0.597,1.0,1.0,21.4,107.0,89.17,106.0,0.51
0022500258,1610612755,Philadelphia,76ers,PHI,sixers,240:00,571.4,114.3,617.3,123.5,-45.9,-9.2,0.585,1.14,17.0,0.417,0.659,0.528,21.429,21.4,0.552,0.59,1.0,0.991,19.6,98.0,81.67,98.0,0.445
0022500258,1610612761,Toronto,Raptors,TOR,raptors,240:00,617.3,123.5,571.4,114.3,45.9,9.2,0.733,2.2,22.8,0.341,0.583,0.472,15.306,15.3,0.601,0.64,1.0,0.973,19.6,98.0,81.67,98.0,0.555
0022500262,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,549.5,109.9,548.5,109.7,1.0,0.2,0.657,1.28,16.5,0.294,0.677,0.504,17.822,17.8,0.506,0.565,1.0,0.991,20.4,102.0,85.0,101.0,0.482
0022500262,1610612752,New York,Knicks,NYK,knicks,240:00,548.5,109.7,549.5,109.9,-1.0,-0.2,0.659,3.0,18.1,0.323,0.706,0.496,8.738,8.7,0.505,0.521,1.0,0.959,20.4,102.0,85.0,103.0,0.518
0022500261,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,543.3,108.7,480.6,96.1,62.7,12.5,0.537,1.38,15.9,0.245,0.731,0.495,15.385,15.4,0.523,0.576,1.0,0.974,20.7,103.5,86.25,104.0,0.58
0022500261,1610612758,Sacramento,Kings,SAC,kings,240:00,480.6,96.1,543.3,108.7,-62.7,-12.5,0.553,1.17,15.2,0.269,0.755,0.505,17.476,17.5,0.488,0.515,1.0,0.983,20.7,103.5,86.25,103.0,0.42
0022500259,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,612.2,122.4,561.9,112.4,50.4,10.1,0.667,2.8,18.8,0.411,0.702,0.544,10.204,10.2,0.516,0.555,1.0,0.967,19.5,97.5,81.25,98.0,0.565
0022500259,1610612764,Washington,Wizards,WAS,wizards,240:00,561.9,112.4,612.2,122.4,-50.4,-10.1,0.581,1.47,18.4,0.298,0.589,0.456,17.526,17.5,0.568,0.584,1.0,0.982,19.5,97.5,81.25,97.0,0.435
