gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,pointsOffTurnovers,pointsSecondChance,pointsFastBreak,pointsPaint,oppPointsOffTurnovers,oppPointsSecondChance,oppPointsFastBreak,oppPointsPaint,blocks,blocksAgainst,foulsPersonal,foulsDrawn
0022501212,1610612764,Washington,Wizards,WAS,wizards,240:00,13,10,19,36,26,21,17,50,6,1,27,20
0022501212,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,26,21,17,50,13,10,19,36,1,6,20,27
0022501210,1610612765,Detroit,Pistons,DET,pistons,240:00,27,12,30,72,18,21,9,50,6,8,22,18
0022501210,1610612737,Atlanta,Hawks,ATL,hawks,240:00,18,21,9,50,27,12,30,72,8,6,18,22
0022501214,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,21,14,24,66,22,13,16,44,8,5,20,22
0022501214,1610612751,Brooklyn,Nets,BKN,nets,240:00,22,13,16,44,21,14,24,66,5,8,22,20
0022501209,1610612766,Charlotte,Hornets,CHA,hornets,240:00,15,15,18,66,9,20,11,80,3,6,19,11
0022501209,1610612741,Chicago,Bulls,CHI,bulls,240:00,9,20,11,80,15,15,18,66,6,3,11,19
0022501213,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,12,14,17,44,13,24,7,48,5,4,21,23
0022501213,1610612762,Utah,Jazz,UTA,jazz,240:00,13,24,7,48,12,14,17,44,4,5,23,21
0022501215,1610612744,Golden State,Warriors,GSW,warriors,240:00,19,20,12,44,15,13,18,66,2,3,23,22
0022501215,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,15,13,18,66,19,20,12,44,3,2,22,23
0022501230,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,25,6,23,44,26,16,16,40,4,6,25,23
0022501230,1610612759,San Antonio,Spurs,SAS,spurs,240:00,26,16,16,40,25,6,23,44,6,4,23,25
0022501229,1610612753,Orlando,Magic,ORL,magic,240:00,21,19,19,62,17,13,20,70,3,7,24,23
0022501229,1610612752,New York,Knicks,NYK,knicks,240:00,17,13,20,70,21,19,19,62,7,3,23,24
0022501223,1610612741,Chicago,Bulls,CHI,bulls,240:00,17,15,17,46,18,15,17,60,4,5,24,17
0022501223,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,18,15,17,60,17,15,17,46,5,4,17,24
0022501228,1610612756,Phoenix,Suns,PHX,suns,240:00,36,18,18,44,31,25,12,50,5,8,28,23
0022501228,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,31,25,12,50,36,18,18,44,8,5,23,28
0022501216,1610612754,Indiana,Pacers,IND,pacers,240:00,11,19,5,38,7,17,5,50,7,3,18,21
0022501216,1610612764,Washington,Wizards,WAS,wizards,240:00,7,17,5,50,11,19,5,38,3,7,21,18
0022501219,1610612751,Brooklyn,Nets,BKN,nets,240:00,28,9,24,50,12,10,13,44,4,1,15,18
0022501219,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,12,10,13,44,28,9,24,50,1,4,18,15
0022501217,1610612737,Atlanta,Hawks,ATL,hawks,240:00,17,23,16,44,14,26,12,38,6,10,23,15
0022501217,1610612755,Philadelphia,76ers,PHI,sixers,240:00,14,26,12,38,17,23,16,44,10,6,15,23
0022501218,1610612739,Cleveland,Cavaliers,CLE,cavaliers,265:00,18,7,8,50,26,20,14,50,3,7,24,26
0022501218,1610612766,Charlotte,Hornets,CHA,hornets,265:00,26,20,14,50,18,7,8,50,7,3,26,24
0022501220,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,17,18,19,58,9,12,16,42,5,9,26,21
0022501220,1610612758,Sacramento,Kings,SAC,kings,240:00,9,12,16,42,17,18,19,58,9,5,21,26
0022501221,1610612757,Portland,Trail Blazers,POR,blazers,240:00,24,24,18,42,24,18,15,38,4,5,21,24
0022501221,1610612744,Golden State,Warriors,GSW,warriors,240:00,24,18,15,38,24,24,18,42,5,4,24,21
0022501224,1610612762,Utah,Jazz,UTA,jazz,265:00,18,10,17,66,19,15,10,64,4,6,32,26
0022501224,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,19,15,10,64,18,10,17,66,6,4,26,32
0022501225,1610612743,Denver,Nuggets,DEN,nuggets,265:00,17,12,15,42,12,19,10,56,4,8,28,25
0022501225,1610612745,Houston,Rockets,HOU,rockets,265:00,12,19,10,56,17,12,15,42,8,4,25,28
0022501227,1610612748,Miami,Heat,MIA,heat,240:00,29,14,19,42,22,16,9,44,7,7,14,20
0022501227,1610612761,Toronto,Raptors,TOR,raptors,240:00,22,16,9,44,29,14,19,42,7,7,20,14
0022501222,1610612738,Boston,Celtics,BOS,celtics,240:00,11,8,16,38,17,16,13,42,5,3,20,20
0022501222,1610612765,Detroit,Pistons,DET,pistons,240:00,17,16,13,42,11,8,16,38,3,5,20,20
0022501226,1610612746,LA,Clippers,LAC,clippers,240:00,21,15,13,38,15,12,14,52,2,7,15,21
0022501226,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,15,12,14,52,21,15,13,38,7,2,21,15
0022500367,1610612741,Chicago,Bulls,CHI,bulls,240:00,21,12,25,68,22,8,14,52,3,3,17,16
0022500367,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,22,8,14,52,21,12,25,68,3,3,16,17
0022500368,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,19,16,8,46,20,14,11,50,8,4,25,25
0022500368,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,20,14,11,50,19,16,8,46,4,8,25,25
0022500379,1610612762,Utah,Jazz,UTA,jazz,240:00,7,11,9,42,14,17,25,58,1,2,29,31
0022500379,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,14,17,25,58,7,11,9,42,2,1,31,29
0022500375,1610612740,New Orleans,Pelicans,NOP,pelicans,265:00,16,16,14,64,20,20,9,66,7,8,24,21
0022500375,1610612745,Houston,Rockets,HOU,rockets,265:00,20,20,9,66,16,16,14,64,8,7,21,24
0022500376,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,8,15,10,60,21,30,12,70,15,4,21,27
0022500376,1610612765,Detroit,Pistons,DET,pistons,265:00,21,30,12,70,8,15,10,60,4,15,27,21
0022500380,1610612757,Portland,Trail Blazers,POR,blazers,265:00,20,25,4,62,29,18,27,74,6,7,27,29
0022500380,1610612758,Sacramento,Kings,SAC,kings,265:00,29,18,27,74,20,25,4,62,7,6,29,27
0022500369,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,38,13,24,66,17,7,14,38,4,7,19,17
0022500369,1610612746,LA,Clippers,LAC,clippers,240:00,17,7,14,38,38,13,24,66,7,4,17,19
0022500374,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,19,13,4,28,12,12,19,44,2,2,19,20
0022500374,1610612761,Toronto,Raptors,TOR,raptors,240:00,12,12,19,44,19,13,4,28,2,2,20,19
0022500373,1610612751,Brooklyn,Nets,BKN,nets,240:00,9,23,13,50,18,12,17,54,7,8,17,12
0022500373,1610612748,Miami,Heat,MIA,heat,240:00,18,12,17,54,9,23,13,50,8,7,12,17
0022500371,1610612766,Charlotte,Hornets,CHA,hornets,240:00,18,11,20,50,26,17,16,62,3,2,21,20
0022500371,1610612737,Atlanta,Hawks,ATL,hawks,240:00,26,17,16,62,18,11,20,50,2,3,20,21
0022500378,1610612756,Phoenix,Suns,PHX,suns,240:00,30,7,22,42,18,10,6,38,6,3,17,20
0022500378,1610612744,Golden State,Warriors,GSW,warriors,240:00,18,10,6,38,30,7,22,42,3,6,20,17
0022500377,1610612743,Denver,Nuggets,DEN,nuggets,240:00,13,12,28,54,23,8,27,62,3,6,18,17
0022500377,1610612753,Orlando,Magic,ORL,magic,240:00,23,8,27,62,13,12,28,54,6,3,17,18
0022500370,1610612759,San Antonio,Spurs,SAS,spurs,240:00,19,13,16,50,13,11,7,40,9,5,12,18
0022500370,1610612764,Washington,Wizards,WAS,wizards,240:00,13,11,7,40,19,13,16,50,5,9,18,12
0022500372,1610612754,Indiana,Pacers,IND,pacers,240:00,23,11,12,42,17,9,15,40,6,5,20,19
0022500372,1610612752,New York,Knicks,NYK,knicks,240:00,17,9,15,40,23,11,12,42,5,6,19,20
0022500382,1610612752,New York,Knicks,NYK,knicks,240:00,2,19,7,60,16,13,6,36,3,8,21,24
0022500382,1610612755,Philadelphia,76ers,PHI,sixers,240:00,16,13,6,36,2,19,7,60,8,3,24,21
0022500381,1610612738,Boston,Celtics,BOS,celtics,240:00,17,11,12,42,25,24,5,36,8,1,19,20
0022500381,1610612748,Miami,Heat,MIA,heat,240:00,25,24,5,36,17,11,12,42,1,8,20,19
0022500383,1610612737,Atlanta,Hawks,ATL,hawks,240:00,16,15,13,50,15,15,24,60,1,4,14,12
0022500383,1610612759,San Antonio,Spurs,SAS,spurs,240:00,15,15,24,60,16,15,13,50,4,1,12,14
0022500385,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,15,29,4,34,21,18,9,40,6,10,24,30
0022500385,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,21,18,9,40,15,29,4,34,10,6,30,24
0022500384,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,14,18,7,62,21,20,20,58,1,5,17,14
0022500384,1610612741,Chicago,Bulls,CHI,bulls,240:00,21,20,20,58,14,18,7,62,5,1,14,17
0022500391,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,21,26,14,50,24,22,16,44,3,3,19,20
0022500391,1610612764,Washington,Wizards,WAS,wizards,240:00,24,22,16,44,21,26,14,50,3,3,20,19
0022500395,1610612746,LA,Clippers,LAC,clippers,240:00,14,13,15,34,20,19,6,48,6,3,23,19
0022500395,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,20,19,6,48,14,13,15,34,3,6,19,23
0022500393,1610612762,Utah,Jazz,UTA,jazz,265:00,13,27,18,50,17,21,18,64,2,9,29,29
0022500393,1610612753,Orlando,Magic,ORL,magic,265:00,17,21,18,64,13,27,18,50,9,2,29,29
0022500387,1610612755,Philadelphia,76ers,PHI,sixers,240:00,23,19,19,58,10,12,21,76,2,7,13,22
0022500387,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,10,12,21,76,23,19,19,58,7,2,22,13
0022500394,1610612758,Sacramento,Kings,SAC,kings,160:30,15,7,6,28,7,7,13,20,5,2,11,11
0022500394,1610612757,Portland,Trail Blazers,POR,blazers,160:30,7,7,13,20,15,7,6,28,2,5,11,11
0022500389,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,17,12,14,70,13,7,20,60,2,5,25,26
0022500389,1610612754,Indiana,Pacers,IND,pacers,240:00,13,7,20,60,17,12,14,70,5,2,26,25
0022500390,1610612765,Detroit,Pistons,DET,pistons,240:00,21,22,29,66,19,5,24,28,10,7,25,23
0022500390,1610612766,Charlotte,Hornets,CHA,hornets,240:00,19,5,24,28,21,22,29,66,7,10,23,25
0022500386,1610612743,Denver,Nuggets,DEN,nuggets,240:00,24,19,13,50,17,10,14,34,2,8,20,20
0022500386,1610612745,Houston,Rockets,HOU,rockets,240:00,17,10,14,34,24,19,13,50,8,2,20,20
0022500388,1610612761,Toronto,Raptors,TOR,raptors,240:00,8,17,10,32,19,23,10,54,7,4,18,21
0022500388,1610612738,Boston,Celtics,BOS,celtics,240:00,19,23,10,54,8,17,10,32,4,7,21,18
0022500392,1610612744,Golden State,Warriors,GSW,warriors,240:00,15,26,11,40,24,9,12,44,7,6,22,24
0022500392,1610612756,Phoenix,Suns,PHX,suns,240:00,24,9,12,44,15,26,11,40,6,7,24,22
0022500401,1610612758,Sacramento,Kings,SAC,kings,265:00,18,12,12,42,18,18,9,50,5,2,21,20
0022500401,1610612745,Houston,Rockets,HOU,rockets,265:00,18,18,9,50,18,12,12,42,2,5,20,21
0022500396,1610612737,Atlanta,Hawks,ATL,hawks,240:00,19,20,22,50,17,15,26,66,7,3,25,21
0022500396,1610612741,Chicago,Bulls,CHI,bulls,240:00,17,15,26,66,19,20,22,50,3,7,21,25
0022500398,1610612752,New York,Knicks,NYK,knicks,240:00,12,7,15,46,16,24,10,46,3,1,25,14
0022500398,1610612748,Miami,Heat,MIA,heat,240:00,16,24,10,46,12,7,15,46,1,3,14,25
0022500397,1610612751,Brooklyn,Nets,BKN,nets,240:00,14,5,15,32,17,1,12,40,4,5,17,19
0022500397,1610612761,Toronto,Raptors,TOR,raptors,240:00,17,1,12,40,14,5,15,32,5,4,19,17
0022500399,1610612764,Washington,Wizards,WAS,wizards,240:00,11,9,19,48,7,32,16,56,7,5,25,19
0022500399,1610612759,San Antonio,Spurs,SAS,spurs,240:00,7,32,16,56,11,9,19,48,5,7,19,25
0022500400,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,23,10,17,36,7,12,9,38,4,2,18,15
0022500400,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,7,12,9,38,23,10,17,36,2,4,15,18
0022500402,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,33,7,18,42,17,20,22,40,2,3,20,18
0022500402,1610612766,Charlotte,Hornets,CHA,hornets,240:00,17,20,22,40,33,7,18,42,3,2,18,20
0022500405,1610612743,Denver,Nuggets,DEN,nuggets,240:00,19,8,37,40,12,13,15,46,7,1,17,19
0022500405,1610612762,Utah,Jazz,UTA,jazz,240:00,12,13,15,46,19,8,37,40,1,7,19,17
0022500404,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,22,23,11,72,14,19,28,66,2,5,16,19
0022500404,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,14,19,28,66,22,23,11,72,5,2,19,16
0022500408,1610612757,Portland,Trail Blazers,POR,blazers,240:00,10,12,8,40,26,19,34,66,6,7,22,28
0022500408,1610612765,Detroit,Pistons,DET,pistons,240:00,26,19,34,66,10,12,8,40,7,6,28,22
0022500406,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,31,13,8,56,15,13,13,28,4,5,18,14
0022500406,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,15,13,13,28,31,13,8,56,5,4,14,18
0022500403,1610612738,Boston,Celtics,BOS,celtics,240:00,20,24,7,52,11,10,13,28,6,3,16,21
0022500403,1610612754,Indiana,Pacers,IND,pacers,240:00,11,10,13,28,20,24,7,52,3,6,21,16
0022500407,1610612744,Golden State,Warriors,GSW,warriors,240:00,21,24,9,62,9,9,16,50,6,5,20,21
0022500407,1610612753,Orlando,Magic,ORL,magic,240:00,9,9,16,50,21,24,9,62,5,6,21,20
0022500410,1610612755,Philadelphia,76ers,PHI,sixers,240:00,22,16,19,44,16,13,14,32,5,2,26,25
0022500410,1610612751,Brooklyn,Nets,BKN,nets,240:00,16,13,14,32,22,16,19,44,2,5,25,26
0022500412,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,27,27,11,72,19,18,25,54,6,2,21,16
0022500412,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,19,18,25,54,27,27,11,72,2,6,16,21
0022500418,1610612756,Phoenix,Suns,PHX,suns,240:00,24,21,13,62,14,23,5,46,6,4,24,22
0022500418,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,14,23,5,46,24,21,13,62,4,6,22,24
0022500422,1610612746,LA,Clippers,LAC,clippers,240:00,16,14,11,44,14,19,6,60,4,6,19,20
0022500422,1610612745,Houston,Rockets,HOU,rockets,240:00,14,19,6,60,16,14,11,44,6,4,20,19
0022500414,1610612748,Miami,Heat,MIA,heat,240:00,20,8,13,42,22,18,17,50,1,5,18,19
0022500414,1610612761,Toronto,Raptors,TOR,raptors,240:00,22,18,17,50,20,8,13,42,5,1,19,18
0022500411,1610612737,Atlanta,Hawks,ATL,hawks,240:00,23,12,9,58,7,19,10,64,4,5,24,18
0022500411,1610612741,Chicago,Bulls,CHI,bulls,240:00,7,19,10,64,23,12,9,58,5,4,18,24
0022500420,1610612757,Portland,Trail Blazers,POR,blazers,240:00,14,16,28,58,22,10,13,36,7,5,22,21
0022500420,1610612753,Orlando,Magic,ORL,magic,240:00,22,10,13,36,14,16,28,58,5,7,21,22
0022500417,1610612759,San Antonio,Spurs,SAS,spurs,240:00,20,15,19,60,11,9,5,48,3,1,13,17
0022500417,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,11,9,5,48,20,15,19,60,1,3,17,13
0022500419,1610612762,Utah,Jazz,UTA,jazz,240:00,12,21,14,46,9,15,13,54,2,8,21,23
0022500419,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,9,15,13,54,12,21,14,46,8,2,23,21
0022500415,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,22,18,20,66,13,10,14,50,2,1,12,16
0022500415,1610612743,Denver,Nuggets,DEN,nuggets,240:00,13,10,14,50,22,18,20,66,1,2,16,12
0022500421,1610612758,Sacramento,Kings,SAC,kings,240:00,16,30,8,48,16,16,27,70,5,8,25,23
0022500421,1610612765,Detroit,Pistons,DET,pistons,240:00,16,16,27,70,16,30,8,48,8,5,23,25
0022500409,1610612766,Charlotte,Hornets,CHA,hornets,240:00,12,18,11,40,1,22,5,50,6,7,16,20
0022500409,1610612764,Washington,Wizards,WAS,wizards,240:00,1,22,5,50,12,18,11,40,7,6,20,16
0022500416,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,24,17,20,42,20,25,16,54,9,2,15,21
0022500416,1610612752,New York,Knicks,NYK,knicks,240:00,20,25,16,54,24,17,20,42,2,9,21,15
0022500413,1610612754,Indiana,Pacers,IND,pacers,240:00,11,5,11,40,13,18,9,52,3,7,21,26
0022500413,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,13,18,9,52,11,5,11,40,7,3,26,21
0022500010,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,13,24,7,46,11,18,17,52,6,4,18,16
0022500010,1610612759,San Antonio,Spurs,SAS,spurs,240:00,11,18,17,52,13,24,7,46,4,6,16,18
0022500011,1610612744,Golden State,Warriors,GSW,warriors,240:00,18,24,12,56,6,6,20,72,4,5,22,16
0022500011,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,6,6,20,72,18,24,12,56,5,4,16,22
0022500009,1610612752,New York,Knicks,NYK,knicks,240:00,28,14,19,40,21,10,18,56,4,0,17,22
0022500009,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,21,10,18,56,28,14,19,40,0,4,22,17
0022500012,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,11,10,11,52,23,24,16,68,5,6,17,13
0022500012,1610612745,Houston,Rockets,HOU,rockets,240:00,23,24,16,68,11,10,11,52,6,5,13,17
0022500013,1610612743,Denver,Nuggets,DEN,nuggets,265:00,15,18,14,50,26,14,31,70,5,12,18,27
0022500013,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265:00,26,14,31,70,15,18,14,50,12,5,27,18
0022500426,1610612754,Indiana,Pacers,IND,pacers,240:00,14,16,14,42,22,24,14,38,3,3,28,22
0022500426,1610612738,Boston,Celtics,BOS,celtics,240:00,22,24,14,38,14,16,14,42,3,3,22,28
0022500424,1610612753,Orlando,Magic,ORL,magic,240:00,9,11,10,46,11,25,4,42,7,6,25,19
0022500424,1610612766,Charlotte,Hornets,CHA,hornets,240:00,11,25,4,42,9,11,10,46,6,7,19,25
0022500425,1610612764,Washington,Wizards,WAS,wizards,240:00,15,11,21,62,11,10,10,44,7,5,23,16
0022500425,1610612761,Toronto,Raptors,TOR,raptors,240:00,11,10,10,44,15,11,21,62,5,7,16,23
0022500427,1610612741,Chicago,Bulls,CHI,bulls,240:00,16,12,13,48,14,14,9,44,6,4,18,20
0022500427,1610612755,Philadelphia,76ers,PHI,sixers,240:00,14,14,9,44,16,12,13,48,4,6,20,18
0022500429,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,14,20,21,66,12,23,15,60,2,4,22,27
0022500429,1610612756,Phoenix,Suns,PHX,suns,240:00,12,23,15,60,14,20,21,66,4,2,27,22
0022500428,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,20,18,26,54,15,19,13,28,9,2,19,25
0022500428,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,15,19,13,28,20,18,26,54,2,9,25,19
0022500430,1610612762,Utah,Jazz,UTA,jazz,240:00,20,8,13,50,15,18,18,54,8,10,20,23
0022500430,1610612765,Detroit,Pistons,DET,pistons,240:00,15,18,18,54,20,8,13,50,10,8,23,20
0022500423,1610612737,Atlanta,Hawks,ATL,hawks,240:00,9,8,22,54,22,16,22,66,5,2,16,16
0022500423,1610612748,Miami,Heat,MIA,heat,240:00,22,16,22,66,9,8,22,54,2,5,16,16
0022500431,1610612757,Portland,Trail Blazers,POR,blazers,240:00,25,9,11,36,23,5,6,28,2,5,20,18
0022500431,1610612746,LA,Clippers,LAC,clippers,240:00,23,5,6,28,25,9,11,36,5,2,18,20
0022500434,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,23,18,15,56,17,30,19,44,7,3,22,23
0022500434,1610612756,Phoenix,Suns,PHX,suns,240:00,17,30,19,44,23,18,15,56,3,7,23,22
0022500432,1610612758,Sacramento,Kings,SAC,kings,240:00,28,11,11,42,11,10,11,46,7,8,15,11
0022500432,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,11,10,11,46,28,11,11,42,8,7,11,15
0022500435,1610612737,Atlanta,Hawks,ATL,hawks,240:00,20,8,23,50,24,23,12,52,3,4,20,25
0022500435,1610612752,New York,Knicks,NYK,knicks,240:00,24,23,12,52,20,8,23,50,4,3,25,20
0022500433,1610612753,Orlando,Magic,ORL,magic,240:00,27,10,13,64,4,19,12,62,0,3,25,23
0022500433,1610612743,Denver,Nuggets,DEN,nuggets,240:00,4,19,12,62,27,10,13,64,3,0,23,25
0022500436,1610612748,Miami,Heat,MIA,heat,240:00,38,24,30,78,19,14,16,56,5,5,15,22
0022500436,1610612754,Indiana,Pacers,IND,pacers,240:00,19,14,16,56,38,24,30,78,5,5,22,15
0022500438,1610612745,Houston,Rockets,HOU,rockets,240:00,26,11,15,40,11,15,13,56,9,6,14,15
0022500438,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,11,15,13,56,26,11,15,40,6,9,15,14
0022500440,1610612759,San Antonio,Spurs,SAS,spurs,240:00,24,15,9,58,20,10,15,48,7,4,22,19
0022500440,1610612762,Utah,Jazz,UTA,jazz,240:00,20,10,15,48,24,15,9,58,4,7,19,22
0022500437,1610612741,Chicago,Bulls,CHI,bulls,240:00,16,13,21,48,16,13,10,46,2,3,18,16
0022500437,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,16,13,10,46,16,13,21,48,3,2,16,18
0022500439,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,11,11,11,46,11,9,16,66,1,2,20,22
0022500439,1610612751,Brooklyn,Nets,BKN,nets,240:00,11,9,16,66,11,11,11,46,2,1,22,20
0022500443,1610612764,Washington,Wizards,WAS,wizards,240:00,24,23,14,58,29,12,28,62,12,8,21,17
0022500443,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,29,12,28,62,24,23,14,58,8,12,17,21
0022500444,1610612757,Portland,Trail Blazers,POR,blazers,240:00,21,19,6,40,20,21,12,44,2,5,19,23
0022500444,1610612738,Boston,Celtics,BOS,celtics,240:00,20,21,12,44,21,19,6,40,5,2,23,19
0022500441,1610612761,Toronto,Raptors,TOR,raptors,265:00,35,29,19,70,19,19,10,40,2,9,26,20
0022500441,1610612744,Golden State,Warriors,GSW,warriors,265:00,19,19,10,40,35,29,19,70,9,2,20,26
0022500445,1610612746,LA,Clippers,LAC,clippers,240:00,17,7,17,26,14,17,13,48,6,6,26,20
0022500445,1610612765,Detroit,Pistons,DET,pistons,240:00,14,17,13,48,17,7,17,26,6,6,20,26
0022500442,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,31,14,13,72,14,19,10,34,6,5,18,22
0022500442,1610612755,Philadelphia,76ers,PHI,sixers,240:00,14,19,10,34,31,14,13,72,5,6,22,18
0022500446,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,23,7,14,56,14,9,11,50,4,3,19,20
0022500446,1610612758,Sacramento,Kings,SAC,kings,240:00,14,9,11,50,23,7,14,56,3,4,20,19
0022500450,1610612748,Miami,Heat,MIA,heat,240:00,19,12,18,56,12,8,9,58,4,4,22,21
0022500450,1610612743,Denver,Nuggets,DEN,nuggets,240:00,12,8,9,58,19,12,18,56,4,4,21,22
0022500449,1610612751,Brooklyn,Nets,BKN,nets,240:00,19,11,13,30,24,6,15,56,5,5,27,21
0022500449,1610612744,Golden State,Warriors,GSW,warriors,240:00,24,6,15,56,19,11,13,30,5,5,21,27
0022500452,1610612741,Chicago,Bulls,CHI,bulls,240:00,7,17,12,50,24,10,20,60,7,9,17,12
0022500452,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,24,10,20,60,7,17,12,50,9,7,12,17
0022500455,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,18,16,23,70,14,15,10,36,7,4,18,20
0022500455,1610612737,Atlanta,Hawks,ATL,hawks,240:00,14,15,10,36,18,16,23,70,4,7,20,18
0022500451,1610612761,Toronto,Raptors,TOR,raptors,240:00,11,18,30,58,6,15,6,42,7,5,22,24
0022500451,1610612753,Orlando,Magic,ORL,magic,240:00,6,15,6,42,11,18,30,58,5,7,24,22
0022500447,1610612766,Charlotte,Hornets,CHA,hornets,240:00,14,24,18,44,20,12,18,48,3,5,21,17
0022500447,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,20,12,18,48,14,24,18,44,5,3,17,21
0022500448,1610612764,Washington,Wizards,WAS,wizards,240:00,13,10,18,36,21,26,12,32,8,3,20,14
0022500448,1610612756,Phoenix,Suns,PHX,suns,240:00,21,26,12,32,13,10,18,36,3,8,14,20
0022500457,1610612757,Portland,Trail Blazers,POR,blazers,240:00,12,26,7,48,16,11,19,62,3,7,24,19
0022500457,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,16,11,19,62,12,26,7,48,7,3,19,24
0022500454,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,13,18,10,54,12,13,16,42,8,4,15,19
0022500454,1610612752,New York,Knicks,NYK,knicks,240:00,12,13,16,42,13,18,10,54,4,8,19,15
0022500456,1610612759,San Antonio,Spurs,SAS,spurs,240:00,16,17,10,46,20,15,17,50,2,4,17,24
0022500456,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,20,15,17,50,16,17,10,46,4,2,24,17
0022500453,1610612745,Houston,Rockets,HOU,rockets,240:00,12,25,4,56,37,9,26,48,6,3,17,22
0022500453,1610612754,Indiana,Pacers,IND,pacers,240:00,37,9,26,48,12,25,4,56,3,6,22,17
0022500459,1610612762,Utah,Jazz,UTA,jazz,240:00,5,12,12,46,23,16,7,56,3,9,17,17
0022500459,1610612738,Boston,Celtics,BOS,celtics,240:00,23,16,7,56,5,12,12,46,9,3,17,17
0022500460,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,21,15,12,44,30,6,31,74,3,4,24,26
0022500460,1610612765,Detroit,Pistons,DET,pistons,240:00,30,6,31,74,21,15,12,44,4,3,26,24
0022500461,1610612746,LA,Clippers,LAC,clippers,240:00,28,13,13,58,4,10,10,46,9,8,14,20
0022500461,1610612758,Sacramento,Kings,SAC,kings,240:00,4,10,10,46,28,13,13,58,8,9,20,14
0022500458,1610612763,Memphis,Grizzlies,MEM,grizzlies,265:00,14,18,19,70,21,18,11,60,10,5,18,23
0022500458,1610612755,Philadelphia,76ers,PHI,sixers,265:00,21,18,11,60,14,18,19,70,5,10,23,18
0022500465,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,11,12,17,56,15,15,19,36,9,5,17,20
0022500465,1610612756,Phoenix,Suns,PHX,suns,240:00,15,15,19,36,11,12,17,56,5,9,20,17
0022500469,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,4,17,5,42,23,16,17,38,6,8,14,18
