timestamp,match,start_time,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,opposition_team,group_by_header,outcome_name,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders,date,implied_prob_over,implied_prob_under,games_played_2022_2023,empirical_prob_over_2022_23,games_played_2023_2024,empirical_prob_over_2023_24,empirical_prob_last_10,empirical_prob_under_2022_23,empirical_prob_under_2023_24,diff_over_2022_23,diff_under_2022_23,diff_over_2023_24,diff_under_2023_24,diff_over_last_10,diff_under_last_10,agency,variation
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,DeMar DeRozan,Chicago Bulls,34.5,10,NA,Minnesota Timberwolves,NA,NA,1763380,51948939,7,NA,NA,0.1,NA,74,0.11,48,0.04,0,0.89,0.96,0.01,NA,-0.06,NA,-0.1,NA,Pointsbet,0.06000000000000001
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,DeMar DeRozan,Chicago Bulls,34.5,8,NA,Minnesota Timberwolves,Player Points - DeMar DeRozan (CHI),DeMar DeRozan 35+,NA,NA,NA,NA,NA,0.12,NA,74,0.11,48,0.04,0,0.89,0.96,-0.02,NA,-0.08,NA,-0.12,NA,BetRight,0.06000000000000001
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,DeMar DeRozan,Chicago Bulls,34.5,8,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.12,NA,74,0.11,48,0.04,0,0.89,0.96,-0.02,NA,-0.08,NA,-0.12,NA,TAB,0.06000000000000001
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,DeMar DeRozan,Chicago Bulls,34.5,7.25,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.14,NA,74,0.11,48,0.04,0,0.89,0.96,-0.03,NA,-0.1,NA,-0.14,NA,Neds,0.06000000000000001
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player points,DeMar DeRozan,Chicago Bulls,34.5,7,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.14,NA,74,0.11,48,0.04,0,0.89,0.96,-0.03,NA,-0.1,NA,-0.14,NA,BlueBet,0.06000000000000001
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Jalen Brunson,New York Knicks,44.5,9,NA,Memphis Grizzlies,NA,NA,1763347,51947239,33,NA,NA,0.11,NA,68,0.01,48,0.04,0,0.99,0.96,-0.1,NA,-0.07,NA,-0.11,NA,Pointsbet,0.06000000000000001
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Jalen Brunson,New York Knicks,44.5,7,NA,Memphis Grizzlies,Player Points - Jalen Brunson (NY),Jalen Brunson 45+,NA,NA,NA,NA,NA,0.14,NA,68,0.01,48,0.04,0,0.99,0.96,-0.13,NA,-0.1,NA,-0.14,NA,BetRight,0.06000000000000001
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Jalen Brunson,New York Knicks,44.5,7,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.14,NA,68,0.01,48,0.04,0,0.99,0.96,-0.13,NA,-0.1,NA,-0.14,NA,TAB,0.06000000000000001
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player points,Jalen Brunson,New York Knicks,44.5,6,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.17,NA,68,0.01,48,0.04,0,0.99,0.96,-0.15,NA,-0.12,NA,-0.17,NA,BlueBet,0.06000000000000001
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Jalen Brunson,New York Knicks,44.5,6,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.17,NA,68,0.01,48,0.04,0,0.99,0.96,-0.15,NA,-0.12,NA,-0.17,NA,Neds,0.06000000000000001
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Aaron Nesmith,Indiana Pacers,19.5,4.1,NA,Houston Rockets,Player Points - Aaron Nesmith (IND),Aaron Nesmith 20+,NA,NA,NA,NA,NA,0.24,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.15,NA,-0.09,NA,0.06,NA,BetRight,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Aaron Nesmith,Indiana Pacers,19.5,4,NA,Houston Rockets,NA,NA,1763344,51952696,40,NA,NA,0.25,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.15,NA,-0.1,NA,0.05,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Aaron Nesmith,Indiana Pacers,19.5,4,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.25,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.15,NA,-0.1,NA,0.05,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Aaron Nesmith,Indiana Pacers,19.5,3.8,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.26,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.17,NA,-0.11,NA,0.04,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Aaron Nesmith,Indiana Pacers,19.5,3.4,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.29,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.2,NA,-0.14,NA,0.01,NA,TAB,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Aaron Nesmith,Indiana Pacers,19.5,3.35,NA,Houston Rockets,NA,NA,NA,NA,NA,NA,NA,0.3,NA,73,0.1,46,0.15,0.3,0.9,0.85,-0.2,NA,-0.15,NA,0,NA,Neds,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,19.5,8,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.12,NA,79,0.03,47,0.09,0.3,0.97,0.91,-0.1,NA,-0.04,NA,0.17,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,19.5,6.5,NA,Minnesota Timberwolves,NA,NA,1763380,51948939,52,NA,NA,0.15,NA,79,0.03,47,0.09,0.3,0.97,0.91,-0.13,NA,-0.07,NA,0.15,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,19.5,5.8,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.17,NA,79,0.03,47,0.09,0.3,0.97,0.91,-0.15,NA,-0.09,NA,0.13,NA,Neds,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,19.5,5.5,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.18,NA,79,0.03,47,0.09,0.3,0.97,0.91,-0.16,NA,-0.1,NA,0.12,NA,TAB,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.75,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.36,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.25,NA,-0.13,NA,0.24,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.7,1.36,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,2024-02-07,0.37,0.74,79,0.11,47,0.23,0.6,0.89,0.77,-0.26,0.15,-0.14,0.03,0.23,-0.34,Unibet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.6,NA,Minnesota Timberwolves,Player Points - Ayo Dosunmu (CHI),Ayo Dosunmu 15+,NA,NA,NA,NA,NA,0.38,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.27,NA,-0.15,NA,0.22,NA,BetRight,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.55,NA,Minnesota Timberwolves,NA,NA,1763380,51948939,51,NA,NA,0.39,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.28,NA,-0.16,NA,0.21,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player points,Ayo Dosunmu,Chicago Bulls,14.5,2.5,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.4,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.29,NA,-0.17,NA,0.2,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.4,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.42,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.3,NA,-0.18,NA,0.18,NA,Neds,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Ayo Dosunmu,Chicago Bulls,14.5,2.4,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.42,NA,79,0.11,47,0.23,0.6,0.89,0.77,-0.3,NA,-0.18,NA,0.18,NA,TAB,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Coby White,Chicago Bulls,29.5,5.5,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.18,NA,74,0,50,0.08,0.1,1,0.92,-0.18,NA,-0.1,NA,-0.08,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Coby White,Chicago Bulls,29.5,4.75,NA,Minnesota Timberwolves,NA,NA,1763380,51948939,42,NA,NA,0.21,NA,74,0,50,0.08,0.1,1,0.92,-0.21,NA,-0.13,NA,-0.11,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Coby White,Chicago Bulls,29.5,4.6,NA,Minnesota Timberwolves,Player Points - Coby White (CHI),Coby White 30+,NA,NA,NA,NA,NA,0.22,NA,74,0,50,0.08,0.1,1,0.92,-0.22,NA,-0.14,NA,-0.12,NA,BetRight,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player points,Coby White,Chicago Bulls,29.5,4.4,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.23,NA,74,0,50,0.08,0.1,1,0.92,-0.23,NA,-0.15,NA,-0.13,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Coby White,Chicago Bulls,29.5,4.25,NA,Minnesota Timberwolves,NA,NA,NA,NA,NA,NA,NA,0.24,NA,74,0,50,0.08,0.1,1,0.92,-0.24,NA,-0.16,NA,-0.14,NA,TAB,0.06
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Points,Damian Lillard,Milwaukee Bucks,34.5,11,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,0.09,NA,58,0.4,47,0.11,0.1,0.6,0.89,0.31,NA,0.02,NA,0.01,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Points,Damian Lillard,Milwaukee Bucks,34.5,8.5,NA,Phoenix Suns,NA,NA,1763450,51948027,103,NA,NA,0.12,NA,58,0.4,47,0.11,0.1,0.6,0.89,0.28,NA,-0.01,NA,-0.02,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Points,Damian Lillard,Milwaukee Bucks,34.5,8,NA,Phoenix Suns,Player Points - Damian Lillard (MIL),Damian Lillard 35+,NA,NA,NA,NA,NA,0.12,NA,58,0.4,47,0.11,0.1,0.6,0.89,0.27,NA,-0.02,NA,-0.02,NA,BetRight,0.06
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player points,Damian Lillard,Milwaukee Bucks,34.5,7,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,0.14,NA,58,0.4,47,0.11,0.1,0.6,0.89,0.25,NA,-0.04,NA,-0.04,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Phoenix Suns v Milwaukee Bucks,2024-02-07T03:00:00Z,Phoenix Suns,Milwaukee Bucks,Player Points,Damian Lillard,Milwaukee Bucks,34.5,6.5,NA,Phoenix Suns,NA,NA,NA,NA,NA,NA,NA,0.15,NA,58,0.4,47,0.11,0.1,0.6,0.89,0.24,NA,-0.05,NA,-0.05,NA,TAB,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,5.3,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.19,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.02,NA,-0.04,NA,-0.09,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,4.75,NA,Indiana Pacers,Player Points - Dillon Brooks (HOU),Dillon Brooks 20+,NA,NA,NA,NA,NA,0.21,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.05,NA,-0.06,NA,-0.11,NA,BetRight,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Dillon Brooks,Houston Rockets,19.5,4.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.22,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.06,NA,-0.07,NA,-0.12,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,4.5,NA,Indiana Pacers,NA,NA,1763344,51952696,64,NA,NA,0.22,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.06,NA,-0.07,NA,-0.12,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,4.1,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.24,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.08,NA,-0.09,NA,-0.14,NA,Neds,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Dillon Brooks,Houston Rockets,19.5,4,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.25,NA,73,0.16,40,0.15,0.1,0.84,0.85,-0.09,NA,-0.1,NA,-0.15,NA,TAB,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,24.5,2.43,1.47,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,2024-02-07,0.41,0.68,69,0,50,0.1,0.3,1,0.9,-0.41,0.32,-0.31,0.22,-0.11,0.02,Unibet,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,24.5,2.4,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.42,NA,69,0,50,0.1,0.3,1,0.9,-0.42,NA,-0.32,NA,-0.12,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,24.5,2.38,NA,Memphis Grizzlies,Player Points - Donte DiVincenzo (NY),Donte DiVincenzo 25+,NA,NA,NA,NA,NA,0.42,NA,69,0,50,0.1,0.3,1,0.9,-0.42,NA,-0.32,NA,-0.12,NA,BetRight,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player points,Donte DiVincenzo,New York Knicks,24.5,2.25,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.44,NA,69,0,50,0.1,0.3,1,0.9,-0.44,NA,-0.34,NA,-0.14,NA,BlueBet,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,24.5,2.25,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.44,NA,69,0,50,0.1,0.3,1,0.9,-0.44,NA,-0.34,NA,-0.14,NA,TAB,0.06
2024-02-06T12:49:43Z,New York Knicks v Memphis Grizzlies,2024-02-07T00:30:00Z,New York Knicks,Memphis Grizzlies,Player Points,Donte DiVincenzo,New York Knicks,24.5,2.15,NA,Memphis Grizzlies,NA,NA,NA,NA,NA,NA,NA,0.47,NA,69,0,50,0.1,0.3,1,0.9,-0.47,NA,-0.37,NA,-0.17,NA,Neds,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Franz Wagner,Orlando Magic,24.5,3.25,NA,Miami Heat,Player Points - Franz Wagner (ORL),Franz Wagner 25+,NA,NA,NA,NA,NA,0.31,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.18,NA,-0.03,NA,-0.21,NA,BetRight,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Franz Wagner,Orlando Magic,24.5,3.1,NA,Miami Heat,NA,NA,1763346,51947369,77,NA,NA,0.32,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.2,NA,-0.04,NA,-0.22,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Franz Wagner,Orlando Magic,24.5,3.05,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.33,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.2,NA,-0.05,NA,-0.23,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player points,Franz Wagner,Orlando Magic,24.5,3,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.33,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.21,NA,-0.05,NA,-0.23,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Franz Wagner,Orlando Magic,24.5,2.8,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.36,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.23,NA,-0.08,NA,-0.26,NA,TAB,0.06
2024-02-06T12:49:43Z,Miami Heat v Orlando Magic,2024-02-07T00:30:00Z,Miami Heat,Orlando Magic,Player Points,Franz Wagner,Orlando Magic,24.5,2.7,NA,Miami Heat,NA,NA,NA,NA,NA,NA,NA,0.37,NA,80,0.12,43,0.28,0.1,0.88,0.72,-0.25,NA,-0.09,NA,-0.27,NA,Neds,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Jaden McDaniels,Minnesota Timberwolves,14.5,3.9,NA,Chicago Bulls,NA,NA,NA,NA,NA,NA,NA,0.26,NA,79,0.37,38,0.18,0.1,0.63,0.82,0.11,NA,-0.07,NA,-0.16,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Jaden McDaniels,Minnesota Timberwolves,14.5,3.8,NA,Chicago Bulls,Player Points - Jaden McDaniels (MIN),Jaden McDaniels 15+,NA,NA,NA,NA,NA,0.26,NA,79,0.37,38,0.18,0.1,0.63,0.82,0.1,NA,-0.08,NA,-0.16,NA,BetRight,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Jaden McDaniels,Minnesota Timberwolves,14.5,3.6,NA,Chicago Bulls,NA,NA,1763380,51948939,99,NA,NA,0.28,NA,79,0.37,38,0.18,0.1,0.63,0.82,0.09,NA,-0.09,NA,-0.18,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Chicago Bulls v Minnesota Timberwolves,2024-02-07T01:00:00Z,Chicago Bulls,Minnesota Timberwolves,Player Points,Jaden McDaniels,Minnesota Timberwolves,14.5,3.1,NA,Chicago Bulls,NA,NA,NA,NA,NA,NA,NA,0.32,NA,79,0.37,38,0.18,0.1,0.63,0.82,0.04,NA,-0.14,NA,-0.22,NA,Neds,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,6.5,NA,Indiana Pacers,Player Points - Jalen Green (HOU),Jalen Green 30+,NA,NA,NA,NA,NA,0.15,NA,76,0.21,49,0.1,0.3,0.79,0.9,0.06,NA,-0.05,NA,0.15,NA,BetRight,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,6,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.17,NA,76,0.21,49,0.1,0.3,0.79,0.9,0.04,NA,-0.06,NA,0.13,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,5.75,NA,Indiana Pacers,NA,NA,1763344,51952696,90,NA,NA,0.17,NA,76,0.21,49,0.1,0.3,0.79,0.9,0.04,NA,-0.07,NA,0.13,NA,Pointsbet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player points,Jalen Green,Houston Rockets,29.5,5.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.18,NA,76,0.21,49,0.1,0.3,0.79,0.9,0.03,NA,-0.08,NA,0.12,NA,BlueBet,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,5.5,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.18,NA,76,0.21,49,0.1,0.3,0.79,0.9,0.03,NA,-0.08,NA,0.12,NA,TAB,0.06
2024-02-06T12:49:43Z,Indiana Pacers v Houston Rockets,2024-02-07T00:00:00Z,Indiana Pacers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,29.5,4.75,NA,Indiana Pacers,NA,NA,NA,NA,NA,NA,NA,0.21,NA,76,0.21,49,0.1,0.3,0.79,0.9,0,NA,-0.11,NA,0.09,NA,Neds,0.06
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,John Collins,Utah Jazz,14.5,2.2,NA,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,NA,0.45,NA,71,0.41,46,0.5,0.6,0.59,0.5,-0.05,NA,0.05,NA,0.15,NA,Sportsbet,0.06
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,John Collins,Utah Jazz,14.5,2.18,1.61,Oklahoma City Thunder,NA,NA,NA,NA,NA,NA,2024-02-07,0.46,0.62,71,0.41,46,0.5,0.6,0.59,0.5,-0.05,-0.03,0.04,-0.12,0.14,-0.22,Unibet,0.06
2024-02-06T12:49:43Z,Utah Jazz v Oklahoma City Thunder,2024-02-07T02:00:00Z,Utah Jazz,Oklahoma City Thunder,Player Points,John Collins,Utah Jazz,14.5,2.1,NA,Oklahoma City Thunder,Player Points - John Collins (UTA),John Collins 15+,NA,NA,NA,NA,NA,0.48,NA,71,0.41,46,0.5,0.6,0.59,0.5,-0.07,NA,0.02,NA,0.12,NA,BetRight,0.06
