timestamp,match,start_time,market_name,home_team,home_win,away_team,away_win,margin,agency,player_name,player_team,line,over_price,opposition_team,under_price,total_points_line
2023-10-25T23:53:36Z,Miami Heat v Detroit Pistons,NA,Player Assists,Miami Heat,NA,Detroit Pistons,NA,NA,Sportsbet,Bam Adebayo,Miami Heat,3.5,2.32,Detroit Pistons,1.56,NA
2023-10-25T23:53:36Z,Miami Heat v Detroit Pistons,NA,Player Assists,Miami Heat,NA,Detroit Pistons,NA,NA,Sportsbet,Tyler Herro,Miami Heat,3.5,1.9,Detroit Pistons,1.83,NA
2023-10-25T23:53:36Z,Miami Heat v Detroit Pistons,NA,Player Assists,Miami Heat,NA,Detroit Pistons,NA,NA,Sportsbet,Jimmy Butler,Miami Heat,5.5,1.76,Detroit Pistons,1.99,NA
2023-10-25T23:53:36Z,Miami Heat v Detroit Pistons,NA,Player Assists,Miami Heat,NA,Detroit Pistons,NA,NA,Sportsbet,Cade Cunningham,Detroit Pistons,5.5,1.86,Miami Heat,1.87,NA
2023-10-25T23:53:36Z,Miami Heat v Detroit Pistons,NA,Player Assists,Miami Heat,NA,Detroit Pistons,NA,NA,Sportsbet,Jaden Ivey,Detroit Pistons,4.5,1.79,Miami Heat,1.95,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Mike Conley,Minnesota Timberwolves,4.5,1.64,Toronto Raptors,2.16,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Scottie Barnes,Toronto Raptors,4.5,1.62,Minnesota Timberwolves,2.21,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Karl-Anthony Towns,Minnesota Timberwolves,3.5,2.18,Toronto Raptors,1.63,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Anthony Edwards,Minnesota Timberwolves,3.5,1.7,Toronto Raptors,2.07,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Jakob Poeltl,Toronto Raptors,2.5,2.14,Minnesota Timberwolves,1.65,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Dennis Schroder,Toronto Raptors,5.5,1.74,Minnesota Timberwolves,2.01,NA
2023-10-25T23:53:36Z,Toronto Raptors v Minnesota Timberwolves,NA,Player Assists,Toronto Raptors,NA,Minnesota Timberwolves,NA,NA,Sportsbet,Pascal Siakam,Toronto Raptors,5.5,2.07,Minnesota Timberwolves,1.7,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Josh Giddey,Oklahoma City Thunder,6.5,2.17,Chicago Bulls,1.64,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,DeMar DeRozan,Chicago Bulls,5.5,1.97,Oklahoma City Thunder,1.77,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Coby White,Chicago Bulls,4.5,1.98,Oklahoma City Thunder,1.76,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Shai Gilgeous-Alexander,Oklahoma City Thunder,4.5,1.62,Chicago Bulls,2.2,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Nikola Vucevic,Chicago Bulls,2.5,1.74,Oklahoma City Thunder,2.01,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Zach LaVine,Chicago Bulls,4.5,2.08,Oklahoma City Thunder,1.7,NA
2023-10-25T23:53:36Z,Chicago Bulls v Oklahoma City Thunder,NA,Player Assists,Chicago Bulls,NA,Oklahoma City Thunder,NA,NA,Sportsbet,Jalen Williams,Oklahoma City Thunder,3.5,1.97,Chicago Bulls,1.77,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,Desmond Bane,Memphis Grizzlies,5.5,2,New Orleans Pelicans,1.74,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,Zion Williamson,New Orleans Pelicans,3.5,1.65,Memphis Grizzlies,2.14,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,CJ McCollum,New Orleans Pelicans,4.5,1.91,Memphis Grizzlies,1.82,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,Marcus Smart,Memphis Grizzlies,7.5,2.12,New Orleans Pelicans,1.67,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,Brandon Ingram,New Orleans Pelicans,5.5,1.65,Memphis Grizzlies,2.15,NA
2023-10-25T23:53:36Z,Memphis Grizzlies v New Orleans Pelicans,NA,Player Assists,Memphis Grizzlies,NA,New Orleans Pelicans,NA,NA,Sportsbet,Herbert Jones,New Orleans Pelicans,2.5,1.98,Memphis Grizzlies,1.76,NA
2023-10-25T23:53:36Z,Utah Jazz v Sacramento Kings,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Sportsbet,Kevin Huerter,Sacramento Kings,2.5,2.01,Utah Jazz,1.74,NA
2023-10-25T23:53:36Z,Utah Jazz v Sacramento Kings,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Sportsbet,Domantas Sabonis,Sacramento Kings,7.5,2.09,Utah Jazz,1.69,NA
2023-10-25T23:53:36Z,Utah Jazz v Sacramento Kings,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Sportsbet,De'Aaron Fox,Sacramento Kings,6.5,2.19,Utah Jazz,1.63,NA
2023-10-25T23:53:36Z,Utah Jazz v Sacramento Kings,NA,Player Assists,Utah Jazz,NA,Sacramento Kings,NA,NA,Sportsbet,Jordan Clarkson,Utah Jazz,4.5,2.21,Sacramento Kings,1.61,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Devin Vassell,San Antonio Spurs,4.5,2.2,Dallas Mavericks,1.62,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Zach Collins,San Antonio Spurs,3.5,1.91,Dallas Mavericks,1.82,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Keldon Johnson,San Antonio Spurs,3.5,1.83,Dallas Mavericks,1.9,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Jeremy Sochan,San Antonio Spurs,3.5,1.89,Dallas Mavericks,1.83,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Luka Doncic,Dallas Mavericks,7.5,1.88,San Antonio Spurs,1.85,NA
2023-10-25T23:53:36Z,San Antonio Spurs v Dallas Mavericks,NA,Player Assists,San Antonio Spurs,NA,Dallas Mavericks,NA,NA,Sportsbet,Kyrie Irving,Dallas Mavericks,5.5,1.79,San Antonio Spurs,1.95,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Anfernee Simons,Portland Trail Blazers,5.5,1.88,Los Angeles Clippers,1.85,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Paul George,Los Angeles Clippers,4.5,2.06,Portland Trail Blazers,1.71,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Kawhi Leonard,Los Angeles Clippers,3.5,1.81,Portland Trail Blazers,1.92,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Scoot Henderson,Portland Trail Blazers,5.5,2.12,Los Angeles Clippers,1.67,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Russell Westbrook,Los Angeles Clippers,7.5,1.72,Portland Trail Blazers,2.04,NA
2023-10-25T23:53:36Z,Los Angeles Clippers v Portland Trail Blazers,NA,Player Assists,Los Angeles Clippers,NA,Portland Trail Blazers,NA,NA,Sportsbet,Jerami Grant,Portland Trail Blazers,2.5,1.94,Los Angeles Clippers,1.79,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Tobias Harris,Philadelphia 76ers,2.5,1.6,Milwaukee Bucks,2.25,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Tyrese Maxey,Philadelphia 76ers,5.5,2.18,Milwaukee Bucks,1.63,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Giannis Antetokounmpo,Milwaukee Bucks,5.5,2.06,Philadelphia 76ers,1.71,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Khris Middleton,Milwaukee Bucks,4.5,1.82,Philadelphia 76ers,1.91,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Damian Lillard,Milwaukee Bucks,7.5,1.93,Philadelphia 76ers,1.8,NA
2023-10-25T23:53:36Z,Milwaukee Bucks v Philadelphia 76ers,NA,Player Assists,Milwaukee Bucks,NA,Philadelphia 76ers,NA,NA,Sportsbet,Joel Embiid,Philadelphia 76ers,4.5,1.69,Milwaukee Bucks,2.09,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Trae Young,Atlanta Hawks,34.5,5.3,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,LaMelo Ball,Charlotte Hornets,34.5,11,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Trae Young,Atlanta Hawks,24.5,1.58,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Dejounte Murray,Atlanta Hawks,24.5,3.05,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,LaMelo Ball,Charlotte Hornets,24.5,2.08,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Terry Rozier,Charlotte Hornets,24.5,3.8,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,P.J. Washington,Charlotte Hornets,24.5,10.5,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Gordon Hayward,Charlotte Hornets,24.5,13,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Bogdan Bogdanovic,Atlanta Hawks,9.5,1.48,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Clint Capela,Atlanta Hawks,9.5,1.82,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,De'Andre Hunter,Atlanta Hawks,9.5,1.2,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Dejounte Murray,Atlanta Hawks,9.5,1.01,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Saddiq Bey,Atlanta Hawks,9.5,1.34,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Gordon Hayward,Charlotte Hornets,9.5,1.17,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Mark Williams,Charlotte Hornets,9.5,1.42,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,P.J. Washington,Charlotte Hornets,9.5,1.11,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Terry Rozier,Charlotte Hornets,9.5,1.02,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Nick Richards,Charlotte Hornets,9.5,2.5,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Dejounte Murray,Atlanta Hawks,19.5,1.74,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Trae Young,Atlanta Hawks,19.5,1.16,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,De'Andre Hunter,Atlanta Hawks,19.5,4.6,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Saddiq Bey,Atlanta Hawks,19.5,7.25,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Bogdan Bogdanovic,Atlanta Hawks,19.5,11,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,LaMelo Ball,Charlotte Hornets,19.5,1.34,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Terry Rozier,Charlotte Hornets,19.5,1.9,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,P.J. Washington,Charlotte Hornets,19.5,3.5,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Gordon Hayward,Charlotte Hornets,19.5,4,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Mark Williams,Charlotte Hornets,19.5,10,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Dejounte Murray,Atlanta Hawks,14.5,1.18,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Trae Young,Atlanta Hawks,14.5,1.02,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,De'Andre Hunter,Atlanta Hawks,14.5,2,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Saddiq Bey,Atlanta Hawks,14.5,2.5,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Bogdan Bogdanovic,Atlanta Hawks,14.5,3.2,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Clint Capela,Atlanta Hawks,14.5,5,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Gordon Hayward,Charlotte Hornets,14.5,1.86,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,LaMelo Ball,Charlotte Hornets,14.5,1.05,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,P.J. Washington,Charlotte Hornets,14.5,1.7,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Terry Rozier,Charlotte Hornets,14.5,1.24,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Mark Williams,Charlotte Hornets,14.5,2.95,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Trae Young,Atlanta Hawks,29.5,2.55,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Dejounte Murray,Atlanta Hawks,29.5,7.25,Charlotte Hornets,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,LaMelo Ball,Charlotte Hornets,29.5,4,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Charlotte Hornets v Atlanta Hawks,NA,Player Points,Charlotte Hornets,NA,Atlanta Hawks,NA,NA,Sportsbet,Terry Rozier,Charlotte Hornets,29.5,10,Atlanta Hawks,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Jordan Poole,Washington Wizards,24.5,1.78,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Kyle Kuzma,Washington Wizards,24.5,3.8,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Tyrese Haliburton,Indiana Pacers,24.5,2.7,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Bennedict Mathurin,Indiana Pacers,24.5,7.75,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Myles Turner,Indiana Pacers,24.5,8.5,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Jordan Poole,Washington Wizards,14.5,1.03,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Kyle Kuzma,Washington Wizards,14.5,1.28,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Tyus Jones,Washington Wizards,14.5,2.2,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Daniel Gafford,Washington Wizards,14.5,4.3,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Bennedict Mathurin,Indiana Pacers,14.5,1.64,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Myles Turner,Indiana Pacers,14.5,1.75,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Tyrese Haliburton,Indiana Pacers,14.5,1.16,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Bruce Brown,Indiana Pacers,14.5,2.7,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Obi Toppin,Indiana Pacers,14.5,3.5,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Daniel Gafford,Washington Wizards,9.5,1.73,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Kyle Kuzma,Washington Wizards,9.5,1.03,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Tyus Jones,Washington Wizards,9.5,1.27,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Bennedict Mathurin,Indiana Pacers,9.5,1.13,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Bruce Brown,Indiana Pacers,9.5,1.39,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Myles Turner,Indiana Pacers,9.5,1.13,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Obi Toppin,Indiana Pacers,9.5,1.59,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Jordan Poole,Washington Wizards,29.5,2.85,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Kyle Kuzma,Washington Wizards,29.5,10,Indiana Pacers,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Tyrese Haliburton,Indiana Pacers,29.5,5.9,Washington Wizards,NA,NA
2023-10-25T23:53:36Z,Indiana Pacers v Washington Wizards,NA,Player Points,Indiana Pacers,NA,Washington Wizards,NA,NA,Sportsbet,Jordan Poole,Washington Wizards,34.5,5.8,Indiana Pacers,NA,NA
